Devices 	 Flag 	 Length (um) 	 Width (um) 	 Drain Current (A/um) 	 Transconductance_Max(S/um) 	 Mobility (cm2/V-s) 	 Threshold (V) 	 OnOff 	 SS (mV/dec) 	 R_total (ohm-um) 	 Gate Leakage (A) 	 Drain_off_current (A/um) 	 Data_Flag 	 Gate_Flag 	 OnOff_Flag 	 Threshold_Flag 	 Fail_Mech
116 	 True 	 10 	 20 	 0.000000003596500 	 0.000000000131850 	 0.034364549078679 	 17.749 	 32695.4545 	 3518.11329 	 278048102.3217017055 	 0.000000000160550 	 0.000000000000110 	 True 	 True 	 True 	 True 	 0 
117 	 True 	 20 	 20 	 0.000000002815250 	 0.000000000102245 	 0.053296830469973 	 21.607 	 125122.2222 	    0.00000 	 355208240.8311873078 	 0.000000000163200 	 0.000000000000022 	 True 	 True 	 True 	 True 	 0 
118 	 False 	 100 	 20 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	    0.00000 	 0.0000000000 	 0.000000000000000 	 0.000000000005680 	 True 	 True 	 False 	 True 	 30 
119 	 True 	 2 	 5 	 0.000000047870000 	 0.000000001554004 	 0.081004888783156 	 2.078 	 1049600.0000 	    0.00000 	 20889910.1733862571 	 0.000000000164350 	 0.000000000000050 	 True 	 True 	 True 	 True 	 0 
120 	 True 	 4 	 5 	 0.000000044340000 	 0.000000001386623 	 0.144559853357908 	 17.123 	 29758.3893 	 1428.77485 	 22552999.5489400066 	 0.000000000169900 	 0.000000000001490 	 True 	 True 	 True 	 True 	 0 
121 	 True 	 6 	 5 	 0.000000016838000 	 0.000000000646938 	 0.101167917598167 	 18.998 	 18217.2043 	 2047.87375 	 59389476.1848200485 	 0.000000000163350 	 0.000000000000930 	 True 	 True 	 True 	 True 	 0 
122 	 True 	 8 	 5 	 0.000000019926000 	 0.000000000696679 	 0.145262021747762 	 17.758 	 30190.9091 	 2012.24048 	 50185687.0420556068 	 0.000000000169550 	 0.000000000000660 	 True 	 True 	 True 	 True 	 0 
123 	 True 	 10 	 5 	 0.000000009845000 	 0.000000000367171 	 0.095696827985614 	 21.703 	 32816.6667 	    0.00000 	 101574403.2503809035 	 0.000000000158900 	 0.000000000000300 	 True 	 True 	 True 	 True 	 0 
124 	 True 	 20 	 5 	 0.000000005776000 	 0.000000000227110 	 0.118384610022334 	 24.690 	 11787.7551 	    0.00000 	 173130193.9058171511 	 0.000000000169000 	 0.000000000000490 	 True 	 True 	 True 	 True 	 0 
125 	 False 	 100 	 5 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	    0.00000 	 0.0000000000 	 0.000000000000000 	 0.000000000015680 	 True 	 True 	 False 	 True 	 30 
126 	 True 	 2 	 80 	 0.000000001124437 	 0.000000000036831 	 0.001919868692240 	 0.320 	 302566.6667 	    0.00000 	 889333555.6667221785 	 0.000000000176250 	 0.000000000000004 	 True 	 True 	 True 	 True 	 0 
127 	 True 	 4 	 80 	 0.000000001196687 	 0.000000000045238 	 0.004716181964141 	 14.957 	 11892.5466 	 1888.84815 	 835640048.0493026972 	 0.000000000165700 	 0.000000000000101 	 True 	 True 	 True 	 True 	 0 
128 	 True 	 6 	 80 	 0.000000000348750 	 0.000000000014667 	 0.002293688501573 	 20.911 	  5176.3636 	 2693.56552 	 2867383512.5448031425 	 0.000000000178100 	 0.000000000000069 	 True 	 True 	 True 	 True 	 0 
129 	 True 	 8 	 80 	 0.000000000635062 	 0.000000000023246 	 0.004846972538846 	 17.754 	 13369.7368 	    0.00000 	 1574648164.5507333279 	 0.000000000168500 	 0.000000000000047 	 True 	 True 	 True 	 True 	 0 
130 	 True 	 10 	 80 	 0.000000000763500 	 0.000000000029147 	 0.007596622854509 	 18.860 	 28409.3023 	    0.00000 	 1309757694.8264570236 	 0.000000000165850 	 0.000000000000027 	 True 	 True 	 True 	 True 	 0 
131 	 True 	 20 	 80 	 0.000000000585250 	 0.000000000024622 	 0.012834825460340 	 23.577 	 939900.0000 	    0.00000 	 1708671507.9026057720 	 0.000000000165700 	 0.000000000000001 	 True 	 True 	 True 	 True 	 0 
132 	 False 	 100 	 80 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	    0.00000 	 0.0000000000 	 0.000000000000000 	 0.000000000000914 	 True 	 True 	 False 	 True 	 30 
133 	 False 	 2 	 20 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	    0.00000 	 0.0000000000 	 0.000000000000000 	 0.000000000007290 	 True 	 True 	 False 	 True 	 30 
134 	 True 	 4 	 20 	 0.000000001990500 	 0.000000000084628 	 0.008822742857832 	 34.987 	  2062.6943 	 2206.49429 	 502386335.0916855931 	 0.000000000162050 	 0.000000000000965 	 True 	 True 	 True 	 True 	 0 
135 	 True 	 6 	 20 	 0.000000004912500 	 0.000000000206584 	 0.032305593272837 	 18.934 	 19455.4455 	    0.00000 	 203562340.9669211209 	 0.000000000165200 	 0.000000000000252 	 True 	 True 	 True 	 True 	 0 
136 	 True 	 8 	 20 	 0.000000003326750 	 0.000000000125308 	 0.026127419673723 	 18.552 	 15655.2941 	 1833.70301 	 300593672.5031937361 	 0.000000000168700 	 0.000000000000213 	 True 	 True 	 True 	 True 	 0 
137 	 True 	 10 	 20 	 0.000000002663750 	 0.000000000096291 	 0.025096537625595 	 18.056 	 24511.3636 	    0.00000 	 375410605.3496011496 	 0.000000000171850 	 0.000000000000110 	 True 	 True 	 True 	 True 	 0 
138 	 True 	 20 	 20 	 0.000000002868750 	 0.000000000110564 	 0.057633281500008 	 21.762 	 95625.0000 	    0.00000 	 348583877.9956427217 	 0.000000000168550 	 0.000000000000030 	 True 	 True 	 True 	 True 	 0 
139 	 False 	 100 	 20 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	    0.00000 	 0.0000000000 	 0.000000000000000 	 0.000000000004057 	 True 	 True 	 False 	 True 	 30 
140 	 True 	 2 	 5 	 0.000000043460000 	 0.000000001418391 	 0.073935851448140 	 48.334 	  1918.7638 	 1186.61464 	 23009664.0589047410 	 0.000000000168850 	 0.000000000022650 	 True 	 True 	 True 	 True 	 0 
141 	 True 	 4 	 5 	 0.000000038230000 	 0.000000001203576 	 0.125476575198146 	 14.547 	 24986.9281 	 2191.72330 	 26157467.9571017548 	 0.000000000173750 	 0.000000000001530 	 True 	 True 	 True 	 True 	 0 
142 	 True 	 6 	 5 	 0.000000023360000 	 0.000000000795103 	 0.124337933169062 	 16.174 	 29200.0000 	 1474.02491 	 42808219.1780821905 	 0.000000000174450 	 0.000000000000800 	 True 	 True 	 True 	 True 	 0 
143 	 True 	 8 	 5 	 0.000000017504000 	 0.000000000690934 	 0.144064127838724 	 18.987 	 27350.0000 	 1659.12423 	 57129798.9031078592 	 0.000000000166450 	 0.000000000000640 	 True 	 True 	 True 	 True 	 0 
144 	 True 	 10 	 5 	 0.000000012557000 	 0.000000000451155 	 0.117585775487139 	 18.820 	 33937.8378 	    0.00000 	 79636855.9369276166 	 0.000000000164350 	 0.000000000000370 	 True 	 True 	 True 	 True 	 0 
145 	 True 	 20 	 5 	 0.000000004734000 	 0.000000000219545 	 0.114441195562843 	 27.712 	  2532.4468 	    0.00000 	 211237853.8234051764 	 0.000000000177950 	 0.000000000001880 	 True 	 True 	 True 	 True 	 0 
146 	 False 	 100 	 5 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	    0.00000 	 0.0000000000 	 0.000000000000000 	 0.000000000014230 	 True 	 True 	 False 	 True 	 30 
147 	 False 	 2 	 80 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	    0.00000 	 0.0000000000 	 0.000000000000000 	 0.000000000001799 	 True 	 True 	 False 	 True 	 30 
148 	 True 	 4 	 80 	 0.000000000675813 	 0.000000000030031 	 0.003130845860299 	 20.829 	  8720.1613 	 1847.32750 	 1479700360.6769628525 	 0.000000000165700 	 0.000000000000077 	 True 	 True 	 True 	 True 	 0 
149 	 True 	 6 	 80 	 0.000000001105250 	 0.000000000037722 	 0.005898970753909 	 17.282 	 15931.5315 	    0.00000 	 904772675.8651889563 	 0.000000000164000 	 0.000000000000069 	 True 	 True 	 True 	 True 	 0 
150 	 False 	 8 	 80 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	    0.00000 	 0.0000000000 	 0.000000000000000 	 0.000000000001288 	 True 	 True 	 True 	 False 	 40 
151 	 True 	 10 	 80 	 0.000000000947937 	 0.000000000035034 	 0.009130930960945 	 20.239 	 47396.8750 	 1944.93507 	 1054921869.8490142822 	 0.000000000175000 	 0.000000000000020 	 True 	 True 	 True 	 True 	 0 
152 	 True 	 20 	 80 	 0.000000000393500 	 0.000000000017103 	 0.008915151939683 	 22.878 	 167400.0000 	    0.00000 	 2541296060.9911055565 	 0.000000000176350 	 0.000000000000002 	 True 	 True 	 True 	 True 	 0 
153 	 False 	 100 	 80 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	    0.00000 	 0.0000000000 	 0.000000000000000 	 0.000000000000886 	 True 	 True 	 False 	 True 	 30 
154 	 True 	 2 	 20 	 0.000000008065000 	 0.000000000309431 	 0.016129553135071 	 0.671 	 310545.4545 	    0.00000 	 123992560.4463732243 	 0.000000000175950 	 0.000000000000027 	 True 	 True 	 True 	 True 	 0 
155 	 True 	 4 	 20 	 0.000000006447500 	 0.000000000256990 	 0.026792052758694 	 13.925 	 16322.7848 	 2215.43258 	 155098875.5331524014 	 0.000000000161100 	 0.000000000000395 	 True 	 True 	 True 	 True 	 0 
156 	 True 	 6 	 20 	 0.000000004460500 	 0.000000000170787 	 0.026707547163931 	 34.215 	  3561.2774 	 1835.54255 	 224190113.2160071731 	 0.000000000166000 	 0.000000000001252 	 True 	 True 	 True 	 True 	 0 
157 	 True 	 8 	 20 	 0.000000004318500 	 0.000000000153669 	 0.032040904282037 	 17.473 	 26575.3846 	 1835.35098 	 231561884.9137431979 	 0.000000000171500 	 0.000000000000163 	 True 	 True 	 True 	 True 	 0 
158 	 True 	 10 	 20 	 0.000000003526750 	 0.000000000138142 	 0.036004470946451 	 18.778 	 32193.1818 	    0.00000 	 283547175.1612674594 	 0.000000000171800 	 0.000000000000110 	 True 	 True 	 True 	 True 	 0 
159 	 True 	 20 	 20 	 0.000000002552250 	 0.000000000122906 	 0.064066443514667 	 20.048 	 97941.6667 	 4505.80513 	 391811147.0271329880 	 0.000000000168000 	 0.000000000000030 	 True 	 True 	 True 	 True 	 0 
160 	 False 	 100 	 20 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	    0.00000 	 0.0000000000 	 0.000000000000000 	 0.000000000003675 	 True 	 True 	 False 	 True 	 30 
161 	 True 	 2 	 5 	 0.000000051110000 	 0.000000001691135 	 0.088153045890857 	 49.254 	  1678.7975 	 1222.56682 	 19565642.7313637286 	 0.000000000168750 	 0.000000000031600 	 True 	 True 	 True 	 True 	 0 
162 	 True 	 4 	 5 	 0.000000033910000 	 0.000000001196355 	 0.124723779209967 	 15.377 	 22163.3987 	 1873.16604 	 29489826.0100265406 	 0.000000000182150 	 0.000000000001530 	 True 	 True 	 True 	 True 	 0 
163 	 True 	 6 	 5 	 0.000000014729000 	 0.000000000549176 	 0.085880028692540 	 17.984 	 15184.5361 	 1739.15459 	 67893271.7767669261 	 0.000000000166550 	 0.000000000000970 	 True 	 True 	 True 	 True 	 0 
164 	 True 	 8 	 5 	 0.000000010303000 	 0.000000000395709 	 0.082507864913190 	 18.612 	 17171.6667 	    0.00000 	 97059108.9973793924 	 0.000000000164650 	 0.000000000000600 	 True 	 True 	 True 	 True 	 0 
165 	 True 	 10 	 5 	 0.000000009584000 	 0.000000000340027 	 0.088622113114631 	 18.842 	 25902.7027 	    0.00000 	 104340567.6126878113 	 0.000000000166800 	 0.000000000000370 	 True 	 True 	 True 	 True 	 0 
166 	 True 	 20 	 5 	 0.000000004809000 	 0.000000000186614 	 0.097275383265442 	 23.633 	 53433.3333 	    0.00000 	 207943439.3844874203 	 0.000000000166900 	 0.000000000000090 	 True 	 True 	 True 	 True 	 0 
167 	 False 	 100 	 5 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	    0.00000 	 0.0000000000 	 0.000000000000000 	 0.000000000015800 	 True 	 True 	 False 	 True 	 30 
