Length (um) 	 Width (um) 	 Drain Current (A/um) 	 Transconductance_Max(S/um) 	 Mobility (cm2/V-s) 	 Threshold (V) 	 OnOff 	 R_total (ohm-um) 	 Gate Leakage (A)
2 	 5 	 0.000000082600000 	 0.000000012000000 	 0.625518867786803 	 16.545 	 158846.1538 	 12106537.5302663445 	 0.000000000025800
5 	 5 	 0.000000026600000 	 0.000000002400000 	 0.312759433893401 	 30.575 	 28602.1505 	 37593984.9624060094 	 0.000000000032000
8 	 5 	 0.000000003980000 	 0.000000000501333 	 0.104531153016817 	 25.751 	  9476.1905 	 251256281.4070351720 	 0.000000000161000
10 	 5 	 0.000000002600000 	 0.000000000314667 	 0.082012473776492 	 26.144 	   560.3448 	 384615384.6153845787 	 0.000000000128000
15 	 5 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
25 	 5 	 0.000000001710000 	 0.000000000208667 	 0.135963476123103 	 29.496 	   909.5745 	 584795321.6374268532 	 0.000000000086600
50 	 5 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
75 	 5 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
100 	 5 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
2 	 80 	 0.000000000486250 	 0.000000000073125 	 0.003811755600576 	 12.405 	 11969.2308 	 2056555269.9228792191 	 0.000000000009850
5 	 80 	 0.000000003887500 	 0.000000000750000 	 0.097737323091688 	 14.551 	 388750.0000 	 257234726.6881029010 	 0.000000000242000
8 	 80 	 0.000000001587500 	 0.000000000150000 	 0.031275943389340 	 31.684 	 30975.6098 	 629921259.8425196409 	 0.000000000023500
10 	 80 	 0.000000000578750 	 0.000000000058750 	 0.015312180617698 	 27.664 	  6299.3197 	 1727861771.0583152771 	 0.000000000023100
15 	 80 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
25 	 80 	 0.000000000350000 	 0.000000000051417 	 0.033502182415317 	 21.687 	  2352.9412 	 2857142857.1428575516 	 0.000000000179000
50 	 80 	 0.000000001325000 	 0.000000000150000 	 0.195474646183376 	 28.578 	  5698.9247 	 754716981.1320755482 	 0.000000000055700
75 	 80 	 0.000000000315000 	 0.000000000042167 	 0.082425142473990 	 24.645 	  1575.0000 	 3174603174.6031742096 	 0.000000000137000
100 	 80 	 0.000000000215000 	 0.000000000027917 	 0.072760007190479 	 27.021 	  1186.2069 	 4651162790.6976747513 	 0.000000000147000
2 	 20 	 0.000000031200000 	 0.000000006500000 	 0.338822720051185 	 8.482 	 1134545.4545 	 32051282.0512820557 	 0.000000000064200
5 	 20 	 0.000000010350000 	 0.000000001716667 	 0.223709872854308 	 15.127 	 828000.0000 	 96618357.4879226983 	 0.000000000135000
8 	 20 	 0.000000005900000 	 0.000000001050000 	 0.218931603725381 	 17.290 	 30649.3506 	 169491525.4237288237 	 0.000000000122000
10 	 20 	 0.000000012900000 	 0.000000001400000 	 0.364886006208968 	 27.137 	 31463.4146 	 77519379.8449612409 	 0.000000000067000
15 	 20 	 0.000000004330000 	 0.000000000850000 	 0.332306898511739 	 18.806 	  7401.7094 	 230946882.2170901000 	 0.000000000093100
25 	 20 	 0.000000005750000 	 0.000000000866667 	 0.564704533418641 	 20.302 	  8214.2857 	 173913043.4782608747 	 0.000000000095700
50 	 20 	 0.000000000133500 	 0.000000000016533 	 0.021545649890434 	 22.084 	  1089.7959 	 7490636704.1198501587 	 0.000000000040900
75 	 20 	 0.000000000019550 	 0.000000000002059 	 0.004024822964916 	 27.068 	   222.7778 	 51150895140.6649627686 	 0.000000000079900
100 	 20 	 0.000000001145000 	 0.000000000155000 	 0.403980935445643 	 26.178 	  1347.0588 	 873362445.4148471355 	 0.000000000285000
2 	 5 	 0.000000043800000 	 0.000000006746667 	 0.351680607889024 	 13.408 	 31739.1304 	 22831050.2283105031 	 0.000000000005750
5 	 5 	 0.000000036600000 	 0.000000007800000 	 1.016468160153556 	 13.930 	 101666.6667 	 27322404.3715846948 	 0.000000000091500
8 	 5 	 0.000000043600000 	 0.000000007160000 	 1.492905031117835 	 17.250 	 38245.6140 	 22935779.8165137619 	 0.000000000088800
10 	 5 	 0.000000018860000 	 0.000000002613333 	 0.681120544923407 	 21.552 	 12246.7532 	 53022269.3531283066 	 0.000000000101000
15 	 5 	 0.000000011280000 	 0.000000001359333 	 0.531430404757204 	 25.107 	  4272.7273 	 88652482.2695035487 	 0.000000000012800
25 	 5 	 0.000000010160000 	 0.000000001080000 	 0.703708726260152 	 27.625 	  2015.8730 	 98425196.8503937125 	 -0.000000000001750
50 	 5 	 0.000000001170000 	 0.000000000159333 	 0.207637513057008 	 21.220 	  1720.5882 	 854700854.7008547783 	 -0.000000000001450
75 	 5 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
100 	 5 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
2 	 80 	 0.000000000000001 	 0.000000000000002 	 0.000000130316431 	 -11.326 	   120.0000 	 1600000000000000.0000000000 	 0.000000000000300
5 	 80 	 0.000000000000002 	 0.000000000000000 	 0.000000021719405 	 -11.243 	    85.0000 	 533333333333333.3750000000 	 -0.000000000000050
8 	 80 	 0.000000002412500 	 0.000000000487500 	 0.101646816015355 	 13.955 	 551428.5714 	 414507772.0207253695 	 0.000000000162000
10 	 80 	 0.000000000007112 	 0.000000000000818 	 0.000213175961366 	 24.518 	   875.3846 	 140597539543.0579833984 	 0.000000000047600
15 	 80 	 0.000000000435000 	 0.000000000070000 	 0.027366450465673 	 9.298 	  7326.3158 	 2298850574.7126436234 	 0.000000000125000
25 	 80 	 0.000000000117250 	 0.000000000016500 	 0.010751105540086 	 19.116 	  6051.6129 	 8528784648.1876325607 	 0.000000000149000
50 	 80 	 0.000000001201250 	 0.000000000225000 	 0.293211969275063 	 16.780 	 113058.8235 	 832466181.0613943338 	 0.000000000192000
75 	 80 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
100 	 80 	 0.000000001071250 	 0.000000000175000 	 0.456107507761211 	 22.971 	 10023.3918 	 933488914.8191363811 	 0.000000000209000
2 	 20 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
5 	 20 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
8 	 20 	 0.000000005400000 	 0.000000000600000 	 0.125103773557360 	 25.069 	 1080000.0000 	 185185185.1851851940 	 0.000000000006850
10 	 20 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
15 	 20 	 0.000000017300000 	 0.000000003133333 	 1.224974449415822 	 11.149 	 1384000.0000 	 57803468.2080924883 	 0.000000000136000
25 	 20 	 0.000000000179000 	 0.000000000010783 	 0.007026227560036 	 24.567 	  8480.0000 	 5586592178.7709503174 	 -0.000000000001300
50 	 20 	 0.000000008550000 	 0.000000000900000 	 1.172847877100253 	 26.640 	  6333.3333 	 116959064.3274853826 	 0.000000000019800
75 	 20 	 0.000000003515000 	 0.000000000573333 	 1.120721304784687 	 19.747 	 10188.4058 	 284495021.3371266127 	 0.000000000034800
100 	 20 	 0.000000001830000 	 0.000000000285000 	 0.742803655496827 	 24.796 	  3075.6303 	 546448087.4316940308 	 0.000000000046800
2 	 5 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
5 	 5 	 -0.000000000000050 	 0.000000000000003 	 0.000000434388103 	 -11.258 	   182.0000 	 -20000000000000.0000000000 	 -0.000000000002650
8 	 5 	 0.000000037400000 	 0.000000006706667 	 1.398382179985607 	 15.859 	 1246666.6667 	 26737967.9144385047 	 0.000000000022500
10 	 5 	 0.000000006540000 	 0.000000000580000 	 0.151167059715144 	 29.594 	 18685.7143 	 152905198.7767584026 	 0.000000000014400
15 	 5 	 0.000000028000000 	 0.000000002600000 	 1.016468160153554 	 29.494 	  7821.2291 	 35714285.7142857164 	 0.000000000006850
25 	 5 	 0.000000014920000 	 0.000000002800000 	 1.824430031044839 	 18.746 	 11303.0303 	 67024128.6863270700 	 0.000000000000750
50 	 5 	 0.000000001612000 	 0.000000000168000 	 0.218931603725381 	 28.679 	   159.6040 	 620347394.5409429073 	 0.000000000026500
75 	 5 	 0.000000000242000 	 0.000000000027027 	 0.052830281041827 	 26.777 	   654.0541 	 4132231404.9586777687 	 0.000000000000700
100 	 5 	 0.000000002080000 	 0.000000000240000 	 0.625518867786803 	 30.241 	  7172.4138 	 480769230.7692307234 	 0.000000000141000
2 	 80 	 0.000000005812500 	 0.000000001125000 	 0.058642393855013 	 8.663 	 9300000.0000 	 172043010.7526881695 	 0.000000000001100
5 	 80 	 0.000000002062500 	 0.000000000380000 	 0.049520243699788 	 17.839 	 412500.0000 	 484848484.8484848738 	 0.000000000000750
8 	 80 	 0.000000002837500 	 0.000000000505833 	 0.105469431318497 	 16.961 	 51590.9091 	 352422907.4889867902 	 0.000000000034700
10 	 80 	 0.000000001637500 	 0.000000000252500 	 0.065809797548403 	 20.928 	 16687.8981 	 610687022.9007633924 	 0.000000000014300
15 	 80 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
25 	 80 	 0.000000001275000 	 0.000000000125000 	 0.081447769243073 	 29.096 	  4903.8462 	 784313725.4901959896 	 0.000000000006150
50 	 80 	 0.000000001637500 	 0.000000000175000 	 0.228053753880605 	 28.334 	  3659.2179 	 610687022.9007633924 	 -0.000000000001850
75 	 80 	 0.000000000402500 	 0.000000000042500 	 0.083076724627935 	 30.256 	  1504.6729 	 2484472049.6894412041 	 0.000000000005100
100 	 80 	 0.000000000242500 	 0.000000000030000 	 0.078189858473350 	 29.641 	  1763.6364 	 4123711340.2061862946 	 -0.000000000003050
2 	 20 	 0.000000008000000 	 0.000000001476667 	 0.076973571785987 	 11.784 	 27826.0870 	 125000000.0000000000 	 -0.000000000003450
5 	 20 	 0.000000014200000 	 0.000000002250000 	 0.293211969275064 	 18.889 	 631111.1111 	 70422535.2112676054 	 0.000000000007750
8 	 20 	 0.000000009200000 	 0.000000001570000 	 0.327354874141760 	 17.528 	 34392.5234 	 108695652.1739130467 	 0.000000000019400
10 	 20 	 0.000000008300000 	 0.000000001500000 	 0.390949292366751 	 17.210 	 17382.1990 	 120481927.7108433694 	 0.000000000133000
15 	 20 	 0.000000004155000 	 0.000000000653333 	 0.255420204346278 	 22.293 	  6925.0000 	 240673886.8832731545 	 0.000000000002700
25 	 20 	 0.000000001740000 	 0.000000000185000 	 0.120542698479748 	 28.202 	  2784.0000 	 574712643.6781609058 	 0.000000000014600
50 	 20 	 0.000000002360000 	 0.000000000265000 	 0.345338541590631 	 27.130 	  1148.4185 	 423728813.5593220592 	 0.000000000002200
75 	 20 	 0.000000000815000 	 0.000000000109667 	 0.214370528647769 	 25.826 	   799.0196 	 1226993865.0306746960 	 0.000000000006800
100 	 20 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
2 	 5 	 0.000000163600000 	 0.000000032200000 	 1.678475628561253 	 6.865 	 124885.4962 	 6112469.4376528114 	 0.000000000004900
5 	 5 	 0.000000056400000 	 0.000000010040000 	 1.308376965120727 	 13.018 	 940000.0000 	 17730496.4539007060 	 0.000000000001600
8 	 5 	 0.000000043800000 	 0.000000006386667 	 1.331660167421681 	 18.720 	 40934.5794 	 22831050.2283105031 	 0.000000000005350
10 	 5 	 0.000000033600000 	 0.000000006000000 	 1.563797169467002 	 17.727 	 20869.5652 	 29761904.7619047612 	 0.000000000008700
15 	 5 	 0.000000021200000 	 0.000000002000000 	 0.781898584733502 	 29.080 	  7361.1111 	 47169811.3207547218 	 0.000000000002500
25 	 5 	 0.000000003360000 	 0.000000000436000 	 0.284089819119839 	 19.008 	   857.1429 	 297619047.6190475821 	 -0.000000000002950
50 	 5 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
75 	 5 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
100 	 5 	 0.000000000156800 	 0.000000000011873 	 0.030945808431342 	 27.666 	 15680.0000 	 6377551020.4081630707 	 0.000000000003450
