Length (um) 	 Width (um) 	 Drain Current (A/um) 	 Transconductance_Max(S/um) 	 Mobility (cm2/V-s) 	 Threshold (V) 	 OnOff 	 R_total (ohm-um) 	 Gate Leakage (A)
100 	 20 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
2 	 5 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
5 	 5 	 0.000000001456000 	 0.000000000208410 	 0.027159309035088 	 39.341 	    94.5455 	 686813186.8131868839 	 0.000000001020000
8 	 5 	 0.000000000034400 	 0.000000000004316 	 0.000899979540005 	 39.938 	     1.0000 	 29069767441.8604660034 	 0.000000000467000
10 	 5 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
15 	 5 	 0.000000000356000 	 0.000000000038191 	 0.014930726743655 	 51.172 	    12.8986 	 2808988764.0449433327 	 0.000000001510000
25 	 5 	 0.000000000284000 	 0.000000000046443 	 0.030261260574628 	 46.281 	    11.9328 	 3521126760.5633802414 	 0.000000000640000
50 	 5 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
75 	 5 	 0.000000000027600 	 0.000000000003249 	 0.006350728785286 	 43.778 	     1.0000 	 36231884057.9710235596 	 0.000000000520000
100 	 5 	 0.000000000032600 	 0.000000000004030 	 0.010502518590320 	 43.995 	     1.0000 	 30674846625.7668685913 	 0.000000000307000
2 	 80 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
5 	 80 	 0.000000000227500 	 0.000000000036333 	 0.004734784363826 	 33.110 	   163.9640 	 4395604395.6043949127 	 0.000000001960000
8 	 80 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
10 	 80 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
15 	 80 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
25 	 80 	 0.000000000412500 	 0.000000000045226 	 0.029468539625635 	 50.171 	   211.5385 	 2424242424.2424244881 	 0.000000016500000
50 	 80 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
75 	 80 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
100 	 80 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
2 	 20 	 0.000000006850000 	 0.000000000777572 	 0.040532166783329 	 42.221 	   299.1266 	 145985401.4598540068 	 0.000000047200000
5 	 20 	 0.000000001165000 	 0.000000000130653 	 0.017026267339256 	 47.189 	   115.9204 	 858369098.7124464512 	 0.000000010000000
8 	 20 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
10 	 20 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
15 	 20 	 0.000000000148000 	 0.000000000020127 	 0.007868617071968 	 43.140 	    28.7379 	 6756756756.7567558289 	 0.000000000808000
25 	 20 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
50 	 20 	 0.000000000113000 	 0.000000000014732 	 0.019197633416934 	 48.315 	    17.6562 	 8849557522.1238937378 	 0.000000001980000
75 	 20 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
100 	 20 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
2 	 5 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
5 	 5 	 0.000000000374000 	 0.000000000056387 	 0.007348178535889 	 38.709 	    20.3704 	 2673796791.4438505173 	 0.000000000714000
8 	 5 	 0.000000000852000 	 0.000000000086432 	 0.018021649122166 	 49.788 	    24.6243 	 1173708920.1877934933 	 0.000000001100000
10 	 5 	 0.000000000208000 	 0.000000000044538 	 0.011608191983525 	 44.418 	     9.2035 	 4807692307.6923074722 	 0.000000000440000
15 	 5 	 0.000000000086200 	 0.000000000008062 	 0.003151789560942 	 44.173 	     1.0000 	 11600928074.2459392548 	 0.000000000483000
25 	 5 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
50 	 5 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
75 	 5 	 0.000000000000120 	 0.000000000000792 	 0.001547873818231 	 -8.845 	   649.0000 	 8333333333333.3339843750 	 0.000000000148000
100 	 5 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
2 	 80 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
5 	 80 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
8 	 80 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
10 	 80 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
15 	 80 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
25 	 80 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
50 	 80 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
75 	 80 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
100 	 80 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
2 	 20 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
5 	 20 	 0.000000000890000 	 0.000000000126025 	 0.016423110095456 	 34.776 	   182.7515 	 1123595505.6179776192 	 0.000000001090000
8 	 20 	 0.000000001010000 	 0.000000000123512 	 0.025753091003830 	 46.957 	   101.4925 	 990099009.9009901285 	 0.000000004440000
10 	 20 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
15 	 20 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
25 	 20 	 0.000000000168000 	 0.000000000019228 	 0.012528437606922 	 44.462 	    31.1111 	 5952380952.3809528351 	 0.000000001050000
50 	 20 	 0.000000000020550 	 0.000000000001452 	 0.001892190439120 	 46.256 	     1.0000 	 48661800486.6180038452 	 0.000000000456000
75 	 20 	 0.000000000025200 	 0.000000000003519 	 0.006878577538931 	 45.840 	     5.5938 	 39682539682.5396804810 	 0.000000000755000
100 	 20 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
2 	 5 	 0.000000005000000 	 0.000000000329013 	 0.017150345400837 	 49.321 	    59.6659 	 200000000.0000000000 	 0.000000014900000
5 	 5 	 0.000000000682000 	 0.000000000078498 	 0.010229546854840 	 35.322 	    35.8947 	 1466275659.8240468502 	 0.000000000653000
8 	 5 	 0.000000000300000 	 0.000000000046231 	 0.009639486739763 	 42.022 	    12.5000 	 3333333333.3333330154 	 0.000000000602000
10 	 5 	 0.000000000370000 	 0.000000000054271 	 0.014144899020305 	 44.532 	    18.3168 	 2702702702.7027029991 	 0.000000000679000
