Flag 	 Length (um) 	 Width (um) 	 Drain Current (A/um) 	 Transconductance_Max(S/um) 	 Mobility (cm2/V-s) 	 Threshold (V) 	 OnOff 	 R_total (ohm-um) 	 Gate Leakage (A) 	 Drain_off_current (A/um) 	 Data_Flag 	 Gate_Flag 	 OnOff_Flag 	 Threshold_Flag
False 	 2 	 80 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000 	 0.000000000000000 	 True 	 True 	 True 	 False 
True 	 5 	 80 	 0.000000011150000 	 0.000000002875000 	 0.374659738518136 	 11.450 	 193913.0435 	 89686098.6547085345 	 0.000000000007950 	 0.000000000000057 	 True 	 True 	 True 	 True 
True 	 8 	 80 	 0.000000009237500 	 0.000000002223684 	 0.463652143227937 	 15.473 	 87976.1905 	 108254397.8349120319 	 0.000000000007750 	 0.000000000000105 	 True 	 True 	 True 	 True 
True 	 10 	 80 	 0.000000005375000 	 0.000000001375000 	 0.358370184669522 	 18.690 	 179166.6667 	 186046511.6279069781 	 0.000000000005600 	 0.000000000000030 	 True 	 True 	 True 	 True 
False 	 15 	 80 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000 	 0.000000000000000 	 True 	 True 	 False 	 True 
False 	 25 	 80 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000 	 0.000000000000000 	 True 	 True 	 True 	 False 
True 	 50 	 80 	 0.000000000013750 	 0.000000000001587 	 0.002067915993835 	 31.282 	 22000.0000 	 72727272727.2727355957 	 0.000000000124000 	 0.000000000000001 	 True 	 True 	 True 	 True 
False 	 75 	 80 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000 	 0.000000000000000 	 True 	 True 	 True 	 False 
False 	 100 	 80 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000 	 0.000000000000000 	 True 	 True 	 False 	 True 
False 	 2 	 20 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000 	 0.000000000000000 	 True 	 True 	 False 	 True 
True 	 5 	 20 	 0.000000034600000 	 0.000000007631579 	 0.994520129704895 	 13.008 	 137029.7030 	 28901734.1040462442 	 0.000000000024100 	 0.000000000000252 	 True 	 True 	 True 	 True 
False 	 8 	 20 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000 	 0.000000000000000 	 True 	 True 	 False 	 True 
True 	 10 	 20 	 0.000000021450000 	 0.000000003894737 	 1.015096408250513 	 26.322 	 8580000.0000 	 46620046.6200466156 	 0.000000000155000 	 0.000000000000002 	 True 	 True 	 True 	 True 
True 	 15 	 20 	 0.000000000870000 	 0.000000000143421 	 0.056070359036810 	 22.981 	  5800.0000 	 1149425287.3563218117 	 0.000000000068600 	 0.000000000000150 	 True 	 True 	 True 	 True 
False 	 25 	 20 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000 	 0.000000000000000 	 True 	 True 	 False 	 True 
False 	 50 	 20 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000 	 0.000000000000000 	 True 	 True 	 True 	 False 
False 	 75 	 20 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000 	 0.000000000000000 	 True 	 True 	 False 	 True 
False 	 100 	 20 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000 	 0.000000000000000 	 True 	 True 	 True 	 False 
True 	 2 	 5 	 0.000000161800000 	 0.000000041368421 	 2.156393991580819 	 6.902 	 37803.7383 	 6180469.7156983931 	 0.000000000022600 	 0.000000000004280 	 True 	 True 	 True 	 True 
True 	 5 	 5 	 0.000000112600000 	 0.000000026000000 	 3.388227200511839 	 12.079 	 1407500.0000 	 8880994.6714031957 	 0.000000000087500 	 0.000000000000080 	 True 	 True 	 True 	 True 
True 	 8 	 5 	 0.000000091600000 	 0.000000022000000 	 4.587138363769895 	 13.209 	 79652.1739 	 10917030.5676855892 	 0.000000000119000 	 0.000000000001150 	 True 	 True 	 True 	 True 
True 	 10 	 5 	 0.000000002180000 	 0.000000000154737 	 0.040329505949412 	 41.889 	  1329.6703 	 458715596.3302752376 	 -0.000000000004750 	 0.000000000001820 	 True 	 True 	 True 	 True 
False 	 15 	 5 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000 	 0.000000000000000 	 True 	 True 	 False 	 True 
False 	 25 	 5 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000 	 0.000000000000000 	 True 	 True 	 False 	 True 
True 	 50 	 5 	 0.000000001804000 	 0.000000000315789 	 0.411525570912370 	 25.400 	 90200.0000 	 554323725.0554323196 	 0.000000000004450 	 0.000000000000020 	 True 	 True 	 True 	 True 
False 	 75 	 5 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000 	 0.000000000000000 	 True 	 True 	 False 	 True 
False 	 100 	 5 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000 	 0.000000000000000 	 True 	 True 	 False 	 True 
False 	 2 	 80 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000 	 0.000000000000000 	 True 	 True 	 True 	 False 
True 	 5 	 80 	 0.000000003875000 	 0.000000000967105 	 0.126029706091913 	 13.591 	 1240000.0000 	 258064516.1290322542 	 0.000000000070300 	 0.000000000000003 	 True 	 True 	 True 	 True 
True 	 8 	 80 	 0.000000000742500 	 0.000000000128947 	 0.026886337299608 	 28.708 	  3413.7931 	 1346801346.8013467789 	 0.000000000018700 	 0.000000000000217 	 True 	 True 	 True 	 True 
False 	 10 	 80 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000 	 0.000000000000000 	 True 	 True 	 True 	 False 
