Length (um) 	 Width (um) 	 Drain Current (A/um) 	 Transconductance_Max(S/um) 	 Mobility (cm2/V-s) 	 Threshold (V) 	 OnOff 	 R_total (ohm-um) 	 Gate Leakage (A)
75 	 20 	 0.000000002235000 	 0.000000000420524 	 0.822017157978227 	 29.840 	   820.1835 	 447427293.0648769140 	 0.000000000529000
100 	 20 	 0.000000003240000 	 0.000000000653266 	 1.702626733925564 	 33.266 	   984.8024 	 308641975.3086419702 	 0.000000000501000
2 	 5 	 0.000000071800000 	 0.000000003300714 	 0.172054912059846 	 48.539 	  1375.4789 	 13927576.6016713083 	 0.000000000525000
5 	 5 	 0.000000032000000 	 0.000000005241999 	 0.683118661263247 	 24.017 	  3071.0173 	 31250000.0000000000 	 0.000000000496000
8 	 5 	 0.000000021600000 	 0.000000002010050 	 0.419108119120140 	 38.347 	  1130.8901 	 46296296.2962962985 	 0.000000000480000
10 	 5 	 0.000000072600000 	 0.000000014916689 	 3.887779262890735 	 21.835 	  9945.2055 	 13774104.6831955928 	 0.000000000420000
15 	 5 	 0.000000034000000 	 0.000000007045755 	 2.754532967111968 	 25.106 	  3803.1320 	 29411764.7058823556 	 0.000000000432000
25 	 5 	 0.000000012960000 	 0.000000002613065 	 1.702626733925564 	 31.036 	   466.1871 	 77160493.8271604925 	 0.000000000426000
50 	 5 	 0.000000006000000 	 0.000000001045226 	 1.362101387140456 	 34.744 	   387.0968 	 166666666.6666666865 	 0.000000000550000
75 	 5 	 0.000000003800000 	 0.000000000704576 	 1.377266483555984 	 32.745 	   247.0741 	 263157894.7368420959 	 0.000000000466000
100 	 5 	 0.000000002440000 	 0.000000000462312 	 1.204935842470402 	 37.536 	   126.1634 	 409836065.5737704635 	 0.000000000395000
2 	 80 	 0.000000002162500 	 0.000000000251256 	 0.013097128722504 	 -2.037 	 1730000.0000 	 462427745.6647399068 	 0.000000000312000
5 	 80 	 0.000000005375000 	 0.000000000872785 	 0.113738223116484 	 18.082 	 20000.0000 	 186046511.6279069781 	 0.000000000412000
8 	 80 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
10 	 80 	 0.000000002387500 	 0.000000000424160 	 0.110550106256401 	 17.020 	 1910000.0000 	 418848167.5392670035 	 0.000000000662000
15 	 80 	 0.000000002412500 	 0.000000000438376 	 0.171382822559611 	 17.965 	 965000.0000 	 414507772.0207253695 	 0.000000000508000
25 	 80 	 0.000000001275000 	 0.000000000289606 	 0.188702051988714 	 23.578 	  2339.4495 	 784313725.4901959896 	 0.000000000494000
50 	 80 	 0.000000001337500 	 0.000000000263819 	 0.343799628965739 	 24.138 	  3664.3836 	 747663551.4018690586 	 0.000000000417000
75 	 80 	 0.000000001575000 	 0.000000000314732 	 0.615220388675533 	 27.929 	  1308.4112 	 634920634.9206349850 	 0.000000000387000
100 	 80 	 0.000000001021250 	 0.000000000205633 	 0.535948293776160 	 28.615 	  1742.0043 	 979192166.4626682997 	 0.000000000424000
2 	 20 	 0.000000007550000 	 0.000000000500898 	 0.026110070480225 	 -1.986 	 755000.0000 	 132450331.1258278191 	 0.000000000303000
5 	 20 	 0.000000008050000 	 0.000000001137265 	 0.148204351333601 	 1.282 	 115000.0000 	 124223602.4844720662 	 0.000000035600000
8 	 20 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
10 	 20 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
15 	 20 	 0.000000003235000 	 0.000000000655911 	 0.256427993935349 	 10.342 	 323500.0000 	 309119010.8191653490 	 0.000000000406000
25 	 20 	 0.000000002910000 	 0.000000000569955 	 0.371372531539430 	 16.499 	  5762.3762 	 343642611.6838487983 	 0.000000000405000
50 	 20 	 0.000000004820000 	 0.000000001155779 	 1.506169803087998 	 20.412 	  3467.6259 	 207468879.6680497825 	 0.000000000398000
75 	 20 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
100 	 20 	 0.000000000133500 	 0.000000000015446 	 0.040256437757592 	 31.817 	    60.2709 	 7490636704.1198501587 	 0.000000000369000
2 	 5 	 0.000000218000000 	 0.000000044432690 	 2.316123816190223 	 1.886 	 10900000.0000 	 4587155.9633027520 	 0.000000000363000
5 	 5 	 0.000000053200000 	 0.000000010843692 	 1.413111256901779 	 14.258 	 886666.6667 	 18796992.4812030047 	 0.000000000410000
8 	 5 	 0.000000076200000 	 0.000000016397778 	 3.419039919137975 	 13.775 	 3810000.0000 	 13123359.5800524950 	 0.000000000436000
10 	 5 	 0.000000035400000 	 0.000000006987569 	 1.821190214992437 	 17.967 	 43170.7317 	 28248587.5706214681 	 0.000000000457000
15 	 5 	 0.000000017420000 	 0.000000003755620 	 1.468257062049166 	 19.323 	 24194.4444 	 57405281.2858783007 	 0.000000000462000
25 	 5 	 0.000000009620000 	 0.000000002174028 	 1.416557869723491 	 21.134 	  3510.9489 	 103950103.9501039535 	 0.000000000436000
50 	 5 	 0.000000006260000 	 0.000000001174293 	 1.530296092839974 	 29.075 	   548.1611 	 159744408.9456868768 	 0.000000000472000
75 	 5 	 0.000000004560000 	 0.000000001005025 	 1.964569308375657 	 31.513 	   491.3793 	 219298245.6140350997 	 0.000000000471000
100 	 5 	 0.000000004640000 	 0.000000000775456 	 2.021093758651708 	 33.745 	   436.9115 	 215517241.3793103397 	 0.000000000459000
2 	 80 	 0.000000002112500 	 0.000000000380190 	 0.019818023724842 	 2.782 	 845000.0000 	 473372781.0650888085 	 0.000000000352000
5 	 80 	 0.000000002800000 	 0.000000000521357 	 0.067941355247991 	 16.638 	 1120000.0000 	 357142857.1428571939 	 0.000000000613000
8 	 80 	 0.000000002687500 	 0.000000000628141 	 0.130971287225044 	 17.631 	 537500.0000 	 372093023.2558139563 	 0.000000000460000
10 	 80 	 0.000000000025125 	 0.000000000002585 	 0.000673812806645 	 28.376 	    38.1404 	 39800995024.8756256104 	 0.000000000335000
15 	 80 	 0.000000002975000 	 0.000000000641365 	 0.250741082779525 	 20.422 	 43272.7273 	 336134453.7815126181 	 0.000000000506000
25 	 80 	 0.000000000555000 	 0.000000000128934 	 0.084011187529221 	 25.258 	  2114.2857 	 1801801801.8018019199 	 0.000000000744000
50 	 80 	 0.000000001196250 	 0.000000000251256 	 0.327428218062608 	 24.080 	  3922.1311 	 835945663.5318703651 	 0.000000000927000
75 	 80 	 0.000000001012500 	 0.000000000180508 	 0.352846987622731 	 26.859 	  2076.9231 	 987654320.9876543283 	 0.000000000760000
