Length (um) 	 Width (um) 	 Drain Current (A/um) 	 Transconductance_Max(S/um) 	 Mobility (cm2/V-s) 	 Threshold (V) 	 OnOff 	 R_total (ohm-um) 	 Gate Leakage (A)
100 	 20 	 0.000000000675500 	 0.000000000112183 	 0.292385088369043 	 39.949 	   158.1967 	 1480384900.0740191936 	 0.000000000488600
2 	 5 	 0.000000004324000 	 0.000000000585733 	 0.030532272814493 	 41.952 	   199.4465 	 231267345.0508788228 	 0.000000000762400
5 	 5 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
8 	 5 	 0.000000030760000 	 0.000000005360406 	 1.117678383050531 	 38.807 	   778.3401 	 32509752.9258777648 	 0.000000000535600
10 	 5 	 0.000000017356000 	 0.000000001725888 	 0.449823212875450 	 47.912 	   596.8363 	 57616962.4337404966 	 0.000000000808200
15 	 5 	 0.000000000183720 	 0.000000000017787 	 0.006953737667275 	 50.520 	     1.0000 	 5443065534.5090351105 	 0.000000000412600
25 	 5 	 0.000000000701000 	 0.000000000127513 	 0.083084993436995 	 38.441 	    47.4290 	 1426533523.5378029346 	 0.000000000773300
50 	 5 	 0.000000001236600 	 0.000000000139182 	 0.181377632337148 	 44.098 	    52.9820 	 808668930.9396733046 	 0.000000001147000
75 	 5 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
100 	 5 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
2 	 80 	 0.000000024550000 	 0.000000002626904 	 0.136931478037086 	 47.317 	 11519.0616 	 40733197.5560081452 	 0.000000000839500
5 	 80 	 0.000000026637500 	 0.000000003743655 	 0.487859734552418 	 43.293 	 11456.9892 	 37541060.5349601135 	 0.000000000679300
8 	 80 	 0.000000011813750 	 0.000000001484772 	 0.309584211214280 	 44.642 	  4607.9961 	 84647127.2881176770 	 0.000000000700000
10 	 80 	 0.000000013168750 	 0.000000002009084 	 0.523633213749750 	 41.070 	  4955.3151 	 75937351.6848599911 	 0.000000000628800
15 	 80 	 0.000000003231250 	 0.000000000430203 	 0.168187576284681 	 45.637 	  1782.7586 	 309477756.2862669230 	 0.000000000712900
25 	 80 	 0.000000003893750 	 0.000000000579949 	 0.377884574051620 	 43.310 	  2026.6753 	 256821829.8555377126 	 0.000000000796500
50 	 80 	 0.000000000127250 	 0.000000000014113 	 0.018391572151816 	 47.738 	    71.2386 	 7858546168.9587440491 	 0.000000000444000
75 	 80 	 0.000000000594875 	 0.000000000075508 	 0.147598241724757 	 46.108 	   249.6852 	 1681025425.5095610619 	 0.000000000615000
100 	 80 	 0.000000000569750 	 0.000000000079869 	 0.208165092088415 	 42.892 	   316.9680 	 1755155770.0745940208 	 0.000000000589300
2 	 20 	 0.000000001905000 	 0.000000000127879 	 0.006665871700657 	 -0.611 	 76200.0000 	 524934383.2020998001 	 0.000000590300000
5 	 20 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
8 	 20 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
10 	 20 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
15 	 20 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
25 	 20 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
50 	 20 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
75 	 20 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
100 	 20 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
2 	 5 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
5 	 5 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
8 	 5 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
10 	 5 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
15 	 5 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
25 	 5 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
50 	 5 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
75 	 5 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
100 	 5 	 0.000000000070460 	 0.000000000005746 	 0.014975074328327 	 34.511 	     2.5400 	 14192449616.8038597107 	 0.000000000418900
2 	 80 	 0.000000072975000 	 0.000000007906091 	 0.412117443560891 	 45.471 	 31353.3835 	 13703323.0558410436 	 0.000000001104000
5 	 80 	 0.000000017425000 	 0.000000002741117 	 0.357212551401093 	 39.610 	 10160.3499 	 57388809.1822094768 	 0.000000000592700
8 	 80 	 0.000000001082000 	 0.000000000211061 	 0.044007472219394 	 29.093 	  1290.0149 	 924214417.7449167967 	 0.000000000565900
10 	 80 	 0.000000000172250 	 0.000000000026877 	 0.007004986875429 	 36.622 	   129.5113 	 5805515239.4775028229 	 0.000000000502000
15 	 80 	 0.000000005220000 	 0.000000000862944 	 0.337367409656588 	 39.313 	  2346.0674 	 191570881.2260536551 	 0.000000000724200
25 	 80 	 0.000000000172875 	 0.000000000031292 	 0.020389142340572 	 32.378 	   268.5437 	 5784526391.9016628265 	 0.000000000502700
50 	 80 	 0.000000000122687 	 0.000000000019550 	 0.025476635914985 	 35.471 	   135.0069 	 8150789607.7432498932 	 0.000000000446700
75 	 80 	 0.000000001233500 	 0.000000000187817 	 0.367135122273346 	 41.995 	   852.8954 	 810701256.5869476795 	 0.000000000565700
100 	 80 	 0.000000000103500 	 0.000000000015531 	 0.040478866753068 	 38.387 	    77.0950 	 9661835748.7922706604 	 0.000000000720100
2 	 20 	 0.000000112500000 	 0.000000013502538 	 0.703841027205116 	 36.081 	  9554.1401 	 8888888.8888888881 	 0.000000000552800
5 	 20 	 0.000000036600000 	 0.000000007055838 	 0.919491567495405 	 33.628 	  6547.4061 	 27322404.3715846948 	 0.000000000510400
8 	 20 	 0.000000009265000 	 0.000000001680203 	 0.350332902262998 	 33.851 	  1904.4193 	 107933081.4894765317 	 0.000000000567400
10 	 20 	 0.000000014825000 	 0.000000002659898 	 0.693256951608046 	 35.450 	  2410.5691 	 67453625.6323777437 	 0.000000000591700
15 	 20 	 0.000000011450000 	 0.000000002091371 	 0.817619839873613 	 35.415 	  1734.8485 	 87336244.5414847136 	 0.000000000600400
25 	 20 	 0.000000001490000 	 0.000000000258696 	 0.168561848694775 	 34.587 	   334.8315 	 671140939.5973155499 	 0.000000000567100
50 	 20 	 0.000000003351000 	 0.000000000436548 	 0.568894063342482 	 41.173 	   358.5875 	 298418382.5723664761 	 0.000000000597100
75 	 20 	 0.000000000990000 	 0.000000000179188 	 0.350266751790515 	 34.922 	   331.6583 	 1010101010.1010102034 	 0.000000000547300
100 	 20 	 0.000000001393000 	 0.000000000250761 	 0.653566668119037 	 36.310 	   333.2536 	 717875089.7343862057 	 0.000000000551400
2 	 5 	 0.000000100540000 	 0.000000012594176 	 0.656491215323490 	 46.403 	  3445.5106 	 9946290.0338173863 	 0.000000000685600
5 	 5 	 0.000000004374000 	 0.000000000578253 	 0.075355832968082 	 44.324 	   159.8684 	 228623685.4138088524 	 0.000000000571800
8 	 5 	 0.000000010736000 	 0.000000002727224 	 0.568643387867814 	 36.204 	   192.2636 	 93144560.3576751053 	 0.000000000534900
10 	 5 	 0.000000014840000 	 0.000000002165108 	 0.564298346306912 	 43.657 	   477.1704 	 67385444.7439353019 	 0.000000000721400
15 	 5 	 0.000000002316000 	 0.000000000354368 	 0.138539978999535 	 44.784 	   106.3361 	 431778929.1882556081 	 0.000000000508400
25 	 5 	 0.000000008194000 	 0.000000001033503 	 0.673411809863542 	 44.991 	   217.8097 	 122040517.4517939836 	 0.000000000586500
50 	 5 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
75 	 5 	 0.000000002050200 	 0.000000000351483 	 0.687059696817659 	 34.633 	   145.1983 	 487757291.9715149403 	 0.000000000456300
100 	 5 	 0.000000002158000 	 0.000000000186802 	 0.486867477465194 	 49.435 	    67.2274 	 463392029.6570899487 	 0.000000000470900
2 	 80 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
5 	 80 	 0.000000032287500 	 0.000000004788271 	 0.623990443712094 	 41.174 	 12551.0204 	 30971738.2888114601 	 0.000000000940000
8 	 80 	 0.000000022550000 	 0.000000002804569 	 0.584770176738086 	 44.106 	  8899.8520 	 44345898.0044345930 	 0.000000000774200
10 	 80 	 0.000000009995000 	 0.000000001540876 	 0.401603000040118 	 41.769 	  5047.9798 	 100050025.0125062466 	 0.000000000830800
15 	 80 	 0.000000000219375 	 0.000000000029675 	 0.011601574311952 	 41.154 	   146.6165 	 4558404558.4045581818 	 0.000000000673600
25 	 80 	 0.000000000612500 	 0.000000000125568 	 0.081817689648399 	 34.543 	   457.5163 	 1632653061.2244896889 	 0.000000000612900
50 	 80 	 0.000000000446625 	 0.000000000061949 	 0.080729688456266 	 39.736 	   414.5012 	 2239014833.4732713699 	 0.000000000638400
75 	 80 	 0.000000001822500 	 0.000000000204315 	 0.399383477608166 	 47.038 	   689.6878 	 548696844.9931412935 	 0.000000000798300
100 	 80 	 0.000000000269125 	 0.000000000024873 	 0.064827463032050 	 49.199 	   109.7350 	 3715745471.4352064133 	 0.000000000910200
2 	 20 	 0.000000070400000 	 0.000000007817259 	 0.407486910487173 	 43.855 	  6641.5094 	 14204545.4545454569 	 0.000000000567700
5 	 20 	 0.000000044175000 	 0.000000005380711 	 0.701195008305850 	 42.940 	  5862.6410 	 22637238.2569326535 	 0.000000000639200
8 	 20 	 0.000000018555000 	 0.000000002955383 	 0.616216022393589 	 37.375 	  2564.6164 	 53893829.1565615758 	 0.000000000581100
10 	 20 	 0.000000012820000 	 0.000000001756345 	 0.457761269573253 	 43.451 	  1564.3685 	 78003120.1248049885 	 0.000000000848000
15 	 20 	 0.000000006940000 	 0.000000001152284 	 0.450484717600267 	 40.773 	  1104.2164 	 144092219.0201729238 	 0.000000000581300
25 	 20 	 0.000000001231000 	 0.000000000201630 	 0.131378319952439 	 32.448 	   337.7229 	 812347684.8090982437 	 0.000000000612200
50 	 20 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
75 	 20 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
100 	 20 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
2 	 5 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
5 	 5 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
8 	 5 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
10 	 5 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
15 	 5 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
25 	 5 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
50 	 5 	 0.000000002560000 	 0.000000000250281 	 0.326156645372850 	 50.115 	    86.0794 	 390625000.0000000000 	 0.000000000498600
75 	 5 	 0.000000000614400 	 0.000000000093604 	 0.182972206884338 	 41.103 	    23.2375 	 1627604166.6666665077 	 0.000000000518600
100 	 5 	 0.000000000552600 	 0.000000000061929 	 0.161407152855309 	 47.062 	    18.0117 	 1809627216.7933404446 	 0.000000000516400
2 	 80 	 0.000000072962500 	 0.000000007488645 	 0.390357419718232 	 44.911 	 28075.9981 	 13705670.7212609220 	 0.000000000638900
5 	 80 	 0.000000033250000 	 0.000000005799492 	 0.755769148103237 	 37.253 	 15528.3129 	 30075187.9699248113 	 0.000000000811700
8 	 80 	 0.000000018287500 	 0.000000002868020 	 0.598000271234422 	 39.335 	  9408.3601 	 54682159.9453178421 	 0.000000000812000
10 	 80 	 0.000000000162750 	 0.000000000015068 	 0.003927249103123 	 31.111 	   228.8225 	 6144393241.1674346924 	 0.000000000416600
15 	 80 	 0.000000000127725 	 0.000000000027044 	 0.010572760384671 	 31.756 	   105.6670 	 7829320806.4200439453 	 0.000000000395000
25 	 80 	 0.000000004520000 	 0.000000000779188 	 0.507704876296924 	 39.607 	  2904.4177 	 221238938.0530973673 	 0.000000000707000
50 	 80 	 0.000000000117612 	 0.000000000019480 	 0.025385243814846 	 30.514 	   227.8208 	 8502497608.6725473404 	 0.000000000786200
75 	 80 	 0.000000000142500 	 0.000000000019289 	 0.037705769314560 	 35.893 	   144.6701 	 7017543859.6491231918 	 0.000000000763600
100 	 80 	 0.000000000116125 	 0.000000000017585 	 0.045833573420270 	 35.841 	    99.7852 	 8611410118.4068889618 	 0.000000000669500
2 	 20 	 0.000000015435000 	 0.000000000920223 	 0.047968082050271 	 -1.671 	 3087000.0000 	 64787819.8898607045 	 0.000000848400000
5 	 20 	 0.000000000000595 	 0.000000000000004 	 0.000000522240572 	 -9.192 	     2.0000 	 1680672268907.5629882812 	 0.000001000000000
8 	 20 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
10 	 20 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
15 	 20 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
25 	 20 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
50 	 20 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
75 	 20 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
100 	 20 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
2 	 5 	 0.000000098480000 	 0.000000010680203 	 0.556722376405852 	 45.194 	  1986.2848 	 10154346.0601137280 	 0.000000000589100
5 	 5 	 0.000000032340000 	 0.000000006071066 	 0.791159650880940 	 37.679 	  1212.1439 	 30921459.4928880632 	 0.000000000790700
8 	 5 	 0.000000032120000 	 0.000000005246059 	 1.093836360126607 	 37.912 	   944.7059 	 31133250.3113325015 	 0.000000000706000
10 	 5 	 0.000000025160000 	 0.000000004182741 	 1.090159786498150 	 39.138 	   982.8125 	 39745627.9809220955 	 0.000000000726900
15 	 5 	 0.000000016838000 	 0.000000002984772 	 1.166894334576903 	 38.426 	   499.0516 	 59389476.1848200485 	 0.000000000677900
25 	 5 	 0.000000001694600 	 0.000000000291958 	 0.190234832442063 	 40.595 	    64.2868 	 590109760.4154373407 	 0.000000000446500
50 	 5 	 0.000000003052000 	 0.000000000487310 	 0.635044535824166 	 40.217 	   100.5270 	 327653997.3787680268 	 0.000000000505200
75 	 5 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
100 	 5 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
2 	 80 	 0.000000000979500 	 0.000000000143955 	 0.007503900702093 	 37.395 	  1249.7608 	 1020929045.4313426018 	 0.000000000529600
5 	 80 	 0.000000027637500 	 0.000000004203179 	 0.547743320167416 	 41.561 	 15940.8796 	 36182722.7498869300 	 0.000000000823900
8 	 80 	 0.000000000285500 	 0.000000000042489 	 0.008859289067205 	 33.455 	   305.7564 	 3502626970.2276706696 	 0.000000000699200
10 	 80 	 0.000000001188250 	 0.000000000189086 	 0.049282101998854 	 39.616 	   694.3755 	 841573742.8992214203 	 0.000000000548700
15 	 80 	 0.000000001545000 	 0.000000000175127 	 0.068465739018543 	 43.031 	   782.7739 	 647249190.9385113716 	 0.000000000664300
25 	 80 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
50 	 80 	 0.000000000119763 	 0.000000000016230 	 0.021150743175065 	 34.773 	   175.4762 	 8349859096.1277532578 	 0.000000000748000
75 	 80 	 0.000000000091988 	 0.000000000012374 	 0.024188224903261 	 38.124 	    82.5000 	 10871042261.1767921448 	 0.000000000668200
100 	 80 	 0.000000000158375 	 0.000000000024636 	 0.064209478354919 	 36.958 	   133.9323 	 6314127861.0891866684 	 0.000000001054000
2 	 20 	 0.000000056850000 	 0.000000007769169 	 0.404980155740499 	 42.583 	  7890.3539 	 17590149.5162708871 	 0.000000000704200
5 	 20 	 0.000000040350000 	 0.000000005126904 	 0.668119772065007 	 43.561 	  5351.4589 	 24783147.4597273842 	 0.000000000729100
8 	 20 	 0.000000005285000 	 0.000000000700508 	 0.146060243239558 	 42.281 	   684.5855 	 189214758.7511825860 	 0.000000000544800
10 	 20 	 0.000000012625000 	 0.000000002056105 	 0.535888459177936 	 40.500 	  1541.5140 	 79207920.7920792103 	 0.000000000632200
15 	 20 	 0.000000008220000 	 0.000000001325140 	 0.518062647646030 	 41.253 	  1225.9508 	 121654501.2165450156 	 0.000000000580400
25 	 20 	 0.000000005115000 	 0.000000000883249 	 0.575509110590649 	 40.540 	   667.7546 	 195503421.3098729253 	 0.000000000516800
50 	 20 	 0.000000001732000 	 0.000000000249239 	 0.324798819885069 	 42.827 	   234.5295 	 577367205.5427252054 	 0.000000000613800
75 	 20 	 0.000000001422000 	 0.000000000183756 	 0.359197065575544 	 43.878 	   233.1148 	 703234880.4500703812 	 0.000000000565700
100 	 20 	 0.000000000653000 	 0.000000000093909 	 0.244756748182230 	 43.557 	    95.6076 	 1531393568.1470136642 	 0.000000000509100
2 	 5 	 0.000000030900000 	 0.000000002225540 	 0.116009796540206 	 1.717 	 1545000.0000 	 32362459.5469255708 	 0.000000614900000
5 	 5 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
8 	 5 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
10 	 5 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
15 	 5 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
25 	 5 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
50 	 5 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
75 	 5 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
100 	 5 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
2 	 80 	 0.000000078675000 	 0.000000008324873 	 0.433947099479846 	 45.885 	 30747.4353 	 12710517.9536066093 	 0.000000000572100
5 	 80 	 0.000000035737500 	 0.000000006040609 	 0.787190622532039 	 39.465 	 18338.6786 	 27981811.8223154955 	 0.000000000753200
8 	 80 	 0.000000020262500 	 0.000000003604061 	 0.751469367391927 	 38.632 	 11529.1607 	 49352251.6964836493 	 0.000000000681800
10 	 80 	 0.000000015137500 	 0.000000002601523 	 0.678042342937260 	 39.320 	  7077.7323 	 66061106.5235342756 	 0.000000000648300
15 	 80 	 0.000000000635250 	 0.000000000072208 	 0.028229714131559 	 39.890 	   520.1638 	 1574183392.3652105331 	 0.000000000641000
25 	 80 	 0.000000004511250 	 0.000000000733503 	 0.477937163680166 	 41.583 	  1711.2376 	 221668052.0919922292 	 0.000000000671000
50 	 80 	 0.000000000129625 	 0.000000000026202 	 0.034145829413901 	 32.826 	   265.2174 	 7714561234.3297977448 	 0.000000000438300
75 	 80 	 0.000000001011000 	 0.000000000146006 	 0.285404472720317 	 42.432 	   542.0912 	 989119683.4817013741 	 0.000000000577800
100 	 80 	 0.000000000351250 	 0.000000000040355 	 0.105179251245877 	 42.075 	   253.8392 	 2846975088.9679718018 	 0.000000000563800
2 	 20 	 0.000000062350000 	 0.000000010165643 	 0.529900100616436 	 40.708 	  7735.7320 	 16038492.3817161173 	 0.000000000590300
5 	 20 	 0.000000036145000 	 0.000000006142132 	 0.800420717028375 	 39.715 	  5848.7055 	 27666343.8926545866 	 0.000000000761400
8 	 20 	 0.000000030995000 	 0.000000004923858 	 1.026655332915735 	 40.653 	  4289.9654 	 32263268.2690756582 	 0.000000000731600
10 	 20 	 0.000000012295000 	 0.000000002116751 	 0.551694940497243 	 39.705 	  1855.8491 	 81333875.5591703951 	 0.000000000679300
15 	 20 	 0.000000008645000 	 0.000000001411435 	 0.551799388611689 	 40.297 	  1256.5407 	 115673799.8843261898 	 0.000000000633800
25 	 20 	 0.000000004717000 	 0.000000000832487 	 0.542433874349808 	 40.426 	   628.9333 	 211999152.0033919811 	 0.000000000675600
50 	 20 	 0.000000001944000 	 0.000000000305076 	 0.397564339614920 	 42.502 	   277.1205 	 514403292.1810699105 	 0.000000000638900
75 	 20 	 0.000000001282000 	 0.000000000189340 	 0.370111893535021 	 41.924 	   176.8276 	 780031201.2480498552 	 0.000000000546700
100 	 20 	 0.000000000915500 	 0.000000000126423 	 0.329498985035082 	 41.828 	   170.0093 	 1092299290.0054616928 	 0.000000000538000
2 	 5 	 0.000000110720000 	 0.000000022741117 	 1.185416466871775 	 34.801 	  4291.4729 	 9031791.9075144511 	 0.000000000976000
5 	 5 	 0.000000012110000 	 0.000000002010152 	 0.261955871027468 	 38.816 	   659.5861 	 82576383.1544178426 	 0.000000000832200
8 	 5 	 0.000000006092000 	 0.000000000895218 	 0.186658529003475 	 36.184 	   242.7092 	 164149704.5305318236 	 0.000000000593500
10 	 5 	 0.000000003624000 	 0.000000000519049 	 0.135281197828858 	 40.971 	   152.7825 	 275938189.8454746008 	 0.000000000637300
15 	 5 	 0.000000012932000 	 0.000000002131980 	 0.833495953269217 	 40.756 	   514.3994 	 77327559.5422208458 	 0.000000000646000
25 	 5 	 0.000000006892000 	 0.000000001129361 	 0.735871782301509 	 39.384 	   255.0703 	 145095763.2037144601 	 0.000000000613900
50 	 5 	 0.000000002608000 	 0.000000000414213 	 0.539787855450540 	 42.671 	   113.6879 	 383435582.8220859170 	 0.000000000556200
75 	 5 	 0.000000000603800 	 0.000000000086904 	 0.169874413332964 	 41.827 	    25.9587 	 1656177542.2325274944 	 0.000000000570800
100 	 5 	 0.000000000744800 	 0.000000000101672 	 0.264991829553996 	 40.479 	    41.6089 	 1342642320.0859289169 	 0.000000000784000
2 	 80 	 0.000000042862500 	 0.000000005279188 	 0.275185965523805 	 45.588 	 15671.8464 	 23330417.0312044322 	 0.000000000856700
5 	 80 	 0.000000022000000 	 0.000000003299492 	 0.429978071130945 	 42.020 	  9994.3214 	 45454545.4545454532 	 0.000000000620600
8 	 80 	 0.000000021337500 	 0.000000003312183 	 0.690610932708779 	 41.057 	 10270.7581 	 46865846.5143526718 	 0.000000000591600
10 	 80 	 0.000000009233750 	 0.000000001700508 	 0.443208165627283 	 39.107 	  4197.1591 	 108298361.9872749448 	 0.000000000567900
15 	 80 	 0.000000000120425 	 0.000000000018215 	 0.007121011322558 	 33.820 	   138.0229 	 8303923603.9028444290 	 0.000000000394700
25 	 80 	 0.000000000102687 	 0.000000000014215 	 0.009262154148628 	 30.965 	   157.6775 	 9738283627.5106506348 	 0.000000000479400
50 	 80 	 0.000000000087813 	 0.000000000011550 	 0.015051843692444 	 41.079 	    27.8770 	 11387900355.8718872070 	 0.000000000417100
