Length (um) 	 Width (um) 	 Drain Current (A/um) 	 Transconductance_Max(S/um) 	 Mobility (cm2/V-s) 	 Threshold (V) 	 OnOff 	 R_total (ohm-um) 	 Gate Leakage (A)
100 	 20 	 0.000000000095500 	 0.000000000017842 	 0.046502389513098 	 26.988 	    89.2523 	 10471204188.4816761017 	 0.000000000053900
2 	 5 	 0.000000059200000 	 0.000000006000000 	 0.312759433893403 	 20.762 	  4346.5492 	 16891891.8918918893 	 0.000000000016400
5 	 5 	 0.000000021600000 	 0.000000004957895 	 0.646095146332421 	 21.622 	 25411.7647 	 46296296.2962962985 	 0.000000000065100
8 	 5 	 0.000000013540000 	 0.000000003010526 	 0.627713670831667 	 26.828 	 23754.3860 	 73855243.7223042846 	 0.000000000046300
10 	 5 	 0.000000016960000 	 0.000000003263158 	 0.850486179885564 	 27.702 	 169600.0000 	 58962264.1509433910 	 0.000000000034200
15 	 5 	 0.000000011080000 	 0.000000002042105 	 0.798359607569998 	 29.450 	 12043.4783 	 90252707.5812274367 	 0.000000000056400
25 	 5 	 0.000000001294000 	 0.000000000300000 	 0.195474646183376 	 26.889 	  6161.9048 	 772797527.0479133129 	 0.000000000007100
50 	 5 	 0.000000000482000 	 0.000000000081368 	 0.106036422105087 	 28.639 	   281.8713 	 2074688796.6804978848 	 0.000000000025100
75 	 5 	 0.000000000502000 	 0.000000000081789 	 0.159877684299456 	 31.457 	   114.6119 	 1992031872.5099601746 	 0.000000000302000
100 	 5 	 0.000000000518000 	 0.000000000073421 	 0.191359390474252 	 36.025 	   110.2128 	 1930501930.5019304752 	 0.000000000598000
2 	 80 	 0.000000001750000 	 0.000000000087500 	 0.004561075077612 	 30.870 	  2127.6596 	 571428571.4285714626 	 0.000000000005850
5 	 80 	 0.000000000606250 	 0.000000000108322 	 0.014116184427234 	 22.296 	 14057.9710 	 1649484536.0824742317 	 0.000000000110000
8 	 80 	 0.000000004250000 	 0.000000000901316 	 0.187930010716649 	 25.881 	 183783.7838 	 235294117.6470588446 	 0.000000000185000
10 	 80 	 0.000000000366250 	 0.000000000076316 	 0.019890402594098 	 29.951 	 11056.6038 	 2730375426.6211605072 	 0.000000000080500
15 	 80 	 0.000000000463750 	 0.000000000090132 	 0.035236877009372 	 31.122 	  4289.0173 	 2156334231.8059296608 	 0.000000000050800
25 	 80 	 0.000000000258750 	 0.000000000039474 	 0.025720348182023 	 32.231 	 10097.5610 	 3864734299.5169076920 	 0.000000000021300
50 	 80 	 0.000000000171250 	 0.000000000045592 	 0.059414004300474 	 29.310 	   944.8276 	 5839416058.3941602707 	 0.000000000039600
75 	 80 	 0.000000000252500 	 0.000000000046316 	 0.090535625600721 	 37.983 	  2509.3168 	 3960396039.6039605141 	 0.000000000005200
100 	 80 	 0.000000000016750 	 0.000000000002240 	 0.005839376382259 	 34.591 	  3350.0000 	 59701492537.3134307861 	 0.000000000145000
2 	 20 	 0.000000004755000 	 0.000000000178684 	 0.009314195421650 	 43.905 	  1023.6814 	 210304942.1661409140 	 0.000000000099300
5 	 20 	 0.000000001485000 	 0.000000000285789 	 0.037243064167569 	 23.161 	  9000.0000 	 673400673.4006733894 	 0.000000000060700
8 	 20 	 0.000000000454500 	 0.000000000063513 	 0.013242892871960 	 29.059 	  4227.9070 	 2200220022.0022001266 	 0.000000000083400
10 	 20 	 0.000000025450000 	 0.000000004605263 	 1.200282915161079 	 29.001 	 30118.3432 	 39292730.8447937071 	 0.000000000148000
15 	 20 	 0.000000007750000 	 0.000000001255263 	 0.490744243313003 	 35.275 	 516666.6667 	 129032258.0645161271 	 0.000000000161000
25 	 20 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
50 	 20 	 0.000000000505000 	 0.000000000095789 	 0.124829423176752 	 30.440 	   711.2676 	 1980198019.8019802570 	 0.000000000410000
75 	 20 	 0.000000000000505 	 0.000000000001193 	 0.002331035155737 	 -7.855 	    74.4186 	 1980198019801.9802246094 	 -0.000000000005850
100 	 20 	 0.000000000084000 	 0.000000000016474 	 0.042935834565191 	 30.725 	    81.5534 	 11904761904.7619056702 	 0.000000000045300
2 	 5 	 0.000000019140000 	 0.000000005800000 	 0.302334119430288 	 6.624 	  2621.9178 	 52246603.9707418978 	 0.000000000013700
5 	 5 	 0.000000028600000 	 0.000000002400000 	 0.312759433893401 	 39.460 	 11440.0000 	 34965034.9650349617 	 0.000000000008750
8 	 5 	 0.000000030600000 	 0.000000005821053 	 1.213726083810882 	 27.072 	 306000.0000 	 32679738.5620914996 	 0.000000000075400
10 	 5 	 0.000000004500000 	 0.000000000883158 	 0.230179969330319 	 29.164 	 10465.1163 	 222222222.2222222388 	 0.000000000066300
15 	 5 	 0.000000011940000 	 0.000000001600000 	 0.625518867786802 	 37.629 	  5146.5517 	 83752093.8023450673 	 0.000000000104000
25 	 5 	 0.000000008240000 	 0.000000001421053 	 0.925932534552832 	 34.837 	  1814.9780 	 121359223.3009708822 	 0.000000000046900
50 	 5 	 0.000000000750000 	 0.000000000143158 	 0.186558258813608 	 29.222 	   581.3953 	 1333333333.3333334923 	 0.000000000036900
75 	 5 	 0.000000000256000 	 0.000000000044000 	 0.086008844320686 	 31.495 	    75.2941 	 3906250000.0000000000 	 0.000000000099200
100 	 5 	 0.000000000262000 	 0.000000000040000 	 0.104253144631133 	 37.904 	    64.2157 	 3816793893.1297707558 	 0.000000000227000
2 	 80 	 0.000000000166250 	 0.000000000006579 	 0.000342937975760 	 41.651 	   172.7494 	 6015037593.9849624634 	 0.000000000022100
5 	 80 	 0.000000000268750 	 0.000000000038750 	 0.005049761693071 	 32.637 	 43000.0000 	 3720930232.5581398010 	 0.000000000011300
8 	 80 	 0.000000004562500 	 0.000000000875000 	 0.182443003104484 	 30.214 	 57936.5079 	 219178082.1917808056 	 0.000000000066700
10 	 80 	 0.000000000666250 	 0.000000000113816 	 0.029664134903267 	 35.654 	  7251.7007 	 1500938086.3039398193 	 0.000000000010800
15 	 80 	 0.000000000176250 	 0.000000000025132 	 0.009825173005533 	 35.025 	  1155.7377 	 5673758865.2482271194 	 -0.000000000013100
25 	 80 	 0.000000000298750 	 0.000000000056250 	 0.036651496159383 	 35.584 	  3793.6508 	 3347280334.7280335426 	 0.000000000011200
50 	 80 	 0.000000000256250 	 0.000000000038750 	 0.050497616930705 	 39.921 	  3178.2946 	 3902439024.3902440071 	 0.000000000027000
75 	 80 	 0.000000000207500 	 0.000000000033355 	 0.065201082641429 	 37.590 	  5354.8387 	 4819277108.4337348938 	 0.000000000044500
100 	 80 	 0.000000000310000 	 0.000000000051316 	 0.133745810546520 	 37.151 	  2543.5897 	 3225806451.6129026413 	 0.000000000138000
2 	 20 	 0.000000000945000 	 0.000000000137500 	 0.007167403693390 	 5.666 	   579.7546 	 1058201058.2010581493 	 0.000000000002700
5 	 20 	 0.000000012250000 	 0.000000002500000 	 0.325791076972293 	 27.550 	 30817.6101 	 81632653.0612244904 	 0.000000000034400
8 	 20 	 0.000000017750000 	 0.000000003500000 	 0.729772012417936 	 30.662 	 100000.0000 	 56338028.1690140888 	 0.000000000096100
10 	 20 	 0.000000009850000 	 0.000000001750000 	 0.456107507761210 	 35.942 	 145925.9259 	 101522842.6395939142 	 0.000000000019200
15 	 20 	 0.000000011500000 	 0.000000002000000 	 0.781898584733502 	 36.661 	 44230.7692 	 86956521.7391304374 	 0.000000000022000
25 	 20 	 0.000000007800000 	 0.000000001300000 	 0.847056800127961 	 37.399 	 42739.7260 	 128205128.2051282227 	 0.000000000016800
50 	 20 	 0.000000000360000 	 0.000000000050000 	 0.065158215394459 	 39.469 	  1082.7068 	 2777777777.7777776718 	 0.000000000017100
75 	 20 	 0.000000000308500 	 0.000000000055000 	 0.107511055400857 	 37.242 	   271.8062 	 3241491085.8995141983 	 0.000000000007900
100 	 20 	 0.000000000070000 	 0.000000000009658 	 0.025171647420807 	 36.938 	    70.0000 	 14285714285.7142848969 	 0.000000000187000
2 	 5 	 0.000000006180000 	 0.000000001968421 	 0.102607042347484 	 5.506 	  2618.6441 	 161812297.7346278429 	 0.000000000058200
5 	 5 	 0.000000007680000 	 0.000000001242105 	 0.161866724558866 	 28.307 	 22588.2353 	 130208333.3333333433 	 0.000000000109000
8 	 5 	 0.000000012060000 	 0.000000002210526 	 0.460908639421856 	 30.896 	 92769.2308 	 82918739.6351575404 	 0.000000000092600
10 	 5 	 0.000000014520000 	 0.000000002210526 	 0.576135799277318 	 37.695 	 96800.0000 	 68870523.4159779698 	 0.000000000142000
15 	 5 	 0.000000002140000 	 0.000000000433684 	 0.169548535215896 	 28.321 	 12588.2353 	 467289719.6261682510 	 0.000000000064000
25 	 5 	 0.000000000456000 	 0.000000000077474 	 0.050480470031917 	 33.685 	  3257.1429 	 2192982456.1403508186 	 0.000000000061100
50 	 5 	 0.000000000298000 	 0.000000000052000 	 0.067764544010237 	 31.173 	   133.0357 	 3355704697.9865770340 	 0.000000000136000
75 	 5 	 0.000000000059000 	 0.000000000005811 	 0.011358105757181 	 44.975 	   140.4762 	 16949152542.3728790283 	 0.000000000054300
100 	 5 	 0.000000000346000 	 0.000000000048316 	 0.125926824699185 	 40.855 	    86.5000 	 2890173410.4046244621 	 0.000000000452000
2 	 80 	 0.000000000950000 	 0.000000000149342 	 0.007784692049759 	 4.491 	  6229.5082 	 1052631578.9473683834 	 0.000000000005800
5 	 80 	 0.000000000918750 	 0.000000000225000 	 0.029321196927506 	 23.631 	 34186.0465 	 1088435374.1496598721 	 0.000000000208000
8 	 80 	 0.000000000787500 	 0.000000000163158 	 0.034019447195423 	 28.174 	 96923.0769 	 1269841269.8412699699 	 0.000000000093200
10 	 80 	 0.000000000695000 	 0.000000000062500 	 0.016289553848615 	 42.641 	  2007.2202 	 1438848920.8633091450 	 -0.000000000006550
15 	 80 	 0.000000000270000 	 0.000000000033750 	 0.013194538617378 	 37.360 	  1293.4132 	 3703703703.7037034035 	 0.000000000001300
25 	 80 	 0.000000000096250 	 0.000000000017566 	 0.011445554941000 	 32.951 	 154000.0000 	 10389610389.6103897095 	 0.000000000001150
50 	 80 	 0.000000000092125 	 0.000000000016513 	 0.021519357978959 	 32.002 	  7370.0000 	 10854816824.9660778046 	 0.000000000019400
75 	 80 	 0.000000000051875 	 0.000000000009671 	 0.018904455913787 	 32.483 	   605.8394 	 19277108433.7349395752 	 0.000000000146000
100 	 80 	 0.000000000071875 	 0.000000000011250 	 0.029321196927506 	 36.643 	   638.8889 	 13913043478.2608699799 	 0.000000000198000
2 	 20 	 0.000000048550000 	 0.000000015000000 	 0.781898584733505 	 4.801 	 37929.6875 	 20597322.3480947465 	 0.000000000038600
5 	 20 	 0.000000019500000 	 0.000000004394737 	 0.572706419519715 	 21.636 	 866666.6667 	 51282051.2820512801 	 0.000000000128000
8 	 20 	 0.000000004460000 	 0.000000000921053 	 0.192045266425773 	 26.509 	 10944.7853 	 224215246.6367712915 	 0.000000000101000
10 	 20 	 0.000000026450000 	 0.000000005000000 	 1.303164307889171 	 29.095 	 31488.0952 	 37807183.3648393154 	 0.000000000128000
15 	 20 	 0.000000016950000 	 0.000000003500000 	 1.368322523283630 	 30.862 	 58448.2759 	 58997050.1474926248 	 0.000000000136000
25 	 20 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
50 	 20 	 0.000000000605000 	 0.000000000045000 	 0.058642393855013 	 49.734 	   263.6166 	 1652892561.9834709167 	 0.000000000065300
75 	 20 	 0.000000000184500 	 0.000000000037368 	 0.073045788836946 	 28.648 	   219.6429 	 5420054200.5420055389 	 0.000000000424000
100 	 20 	 0.000000000530000 	 0.000000000045000 	 0.117284787710025 	 50.610 	   566.8449 	 1886792452.8301885128 	 0.000000000147000
2 	 5 	 0.000000016160000 	 0.000000004794737 	 0.249933196734113 	 6.005 	  1795.5556 	 61881188.1188118830 	 0.000000000007500
5 	 5 	 0.000000029600000 	 0.000000006400000 	 0.834025157049072 	 22.422 	 25739.1304 	 33783783.7837837785 	 0.000000000089800
8 	 5 	 0.000000007200000 	 0.000000001421053 	 0.296298411056906 	 28.072 	 19459.4595 	 138888888.8888888955 	 0.000000000088100
10 	 5 	 0.000000018040000 	 0.000000003484211 	 0.908099759813297 	 28.366 	  9544.9735 	 55432372.5055432394 	 0.000000000044200
15 	 5 	 0.000000020200000 	 0.000000004231579 	 1.654332795067727 	 29.712 	 13741.4966 	 49504950.4950495064 	 0.000000000058000
25 	 5 	 0.000000003240000 	 0.000000000620000 	 0.403980935445644 	 32.478 	  4101.2658 	 308641975.3086419702 	 0.000000000073100
50 	 5 	 0.000000001612000 	 0.000000000140000 	 0.182443003104484 	 44.005 	   385.6459 	 620347394.5409429073 	 0.000000000013100
75 	 5 	 0.000000000556000 	 0.000000000100000 	 0.195474646183376 	 31.589 	   163.5294 	 1798561151.0791368484 	 0.000000000189000
100 	 5 	 0.000000000382000 	 0.000000000054789 	 0.142799373106592 	 36.265 	    95.9799 	 2617801047.1204190254 	 0.000000000610000
2 	 80 	 0.000000000537500 	 0.000000000105263 	 0.005487007612165 	 3.388 	  3909.0909 	 1860465116.2790699005 	 0.000000000011400
5 	 80 	 0.000000000563750 	 0.000000000093026 	 0.012122857443127 	 24.748 	 902000.0000 	 1773835920.1773836613 	 0.000000000102000
8 	 80 	 0.000000000363750 	 0.000000000067237 	 0.014019304449081 	 27.519 	  4343.2836 	 2749140893.4707903862 	 0.000000000098000
10 	 80 	 0.000000000196250 	 0.000000000031086 	 0.008101909677337 	 28.133 	  6408.1633 	 5095541401.2738847733 	 0.000000000068400
15 	 80 	 0.000000000238750 	 0.000000000027500 	 0.010751105540086 	 38.537 	   638.7960 	 4188481675.3926706314 	 0.000000000021900
25 	 80 	 0.000000000124000 	 0.000000000025000 	 0.016289553848615 	 32.764 	  3743.3962 	 8064516129.0322580338 	 0.000000000012200
50 	 80 	 0.000000000078125 	 0.000000000015395 	 0.020061871581978 	 31.780 	 62500.0000 	 12800000000.0000000000 	 0.000000000036600
75 	 80 	 0.000000000033500 	 0.000000000006250 	 0.012217165386461 	 31.971 	   369.6552 	 29850746268.6567153931 	 0.000000000167000
100 	 80 	 0.000000000025375 	 0.000000000004316 	 0.011248365604938 	 33.922 	   145.0000 	 39408866995.0738983154 	 0.000000000419000
2 	 20 	 0.000000002780000 	 0.000000000420000 	 0.021893160372538 	 4.267 	  3587.0968 	 359712230.2158272862 	 0.000000000051700
5 	 20 	 0.000000002365000 	 0.000000000436842 	 0.056927703976211 	 22.791 	 11974.6835 	 422832980.9725158811 	 0.000000000113000
8 	 20 	 0.000000002890000 	 0.000000000600000 	 0.125103773557361 	 27.816 	 17784.6154 	 346020761.2456747293 	 0.000000000114000
10 	 20 	 0.000000003220000 	 0.000000000605263 	 0.157751468849742 	 29.589 	 644000.0000 	 310559006.2111801505 	 0.000000000103000
15 	 20 	 0.000000001370000 	 0.000000000302632 	 0.118313601637306 	 28.567 	 91333.3333 	 729927007.2992700338 	 0.000000000090400
25 	 20 	 -0.000000000000130 	 0.000000000007408 	 0.004826852008826 	 -9.040 	   531.6667 	 -7692307692307.6933593750 	 -0.000000000003400
50 	 20 	 0.000000000149500 	 0.000000000022868 	 0.029801310093571 	 30.161 	   266.9643 	 6688963210.7023420334 	 0.000000000180000
75 	 20 	 0.000000000141500 	 0.000000000023066 	 0.045087770363087 	 33.876 	   252.6786 	 7067137809.1872787476 	 0.000000000397000
100 	 20 	 0.000000000041500 	 0.000000000005032 	 0.013113948193074 	 31.376 	    52.2013 	 24096385542.1686744690 	 0.000000000104000
2 	 5 	 0.000000023600000 	 0.000000006910526 	 0.360222049738628 	 5.848 	  5175.4386 	 42372881.3559322059 	 0.000000000007950
5 	 5 	 0.000000023200000 	 0.000000005073684 	 0.661184417265876 	 23.945 	 85925.9259 	 43103448.2758620679 	 0.000000000104000
8 	 5 	 0.000000023600000 	 0.000000003821053 	 0.796713505286349 	 31.138 	 107272.7273 	 42372881.3559322059 	 0.000000000146000
10 	 5 	 0.000000015420000 	 0.000000002821053 	 0.735259020030103 	 30.578 	 192750.0000 	 64850843.0609597936 	 0.000000000096800
15 	 5 	 0.000000015100000 	 0.000000003000000 	 1.172847877100256 	 31.678 	  6926.6055 	 66225165.5629139096 	 0.000000000074200
25 	 5 	 0.000000001292000 	 0.000000000112000 	 0.072977201241794 	 42.446 	   986.2595 	 773993808.0495356321 	 0.000000000002550
50 	 5 	 0.000000000714000 	 0.000000000118000 	 0.153773388330922 	 29.075 	   420.0000 	 1400560224.0896358490 	 0.000000000112000
75 	 5 	 0.000000000624000 	 0.000000000120000 	 0.234569575420051 	 32.171 	   178.2857 	 1602564102.5641026497 	 0.000000000286000
100 	 5 	 0.000000000428000 	 0.000000000066000 	 0.172017688641371 	 36.364 	   103.8835 	 2336448598.1308407784 	 0.000000000634000
2 	 80 	 0.000000000252500 	 0.000000000037401 	 0.001949602392197 	 3.571 	  1697.4790 	 3960396039.6039605141 	 0.000000000093200
5 	 80 	 0.000000000173750 	 0.000000000028750 	 0.003746597385181 	 23.416 	 27800.0000 	 5755395683.4532365799 	 0.000000000237000
8 	 80 	 0.000000000140000 	 0.000000000025329 	 0.005281244826709 	 27.442 	  1623.1884 	 7142857142.8571424484 	 0.000000000245000
10 	 80 	 0.000000000112500 	 0.000000000021513 	 0.005607035903681 	 28.774 	   545.4545 	 8888888888.8888893127 	 0.000000000285000
15 	 80 	 -0.000000000000884 	 0.000000000012500 	 0.004886866154584 	 -9.332 	   132.8455 	 -1131541725601.1315917969 	 0.000000000087000
25 	 80 	 0.000000000135000 	 0.000000000012237 	 0.007973307936427 	 42.802 	   216.8675 	 7407407407.4074068069 	 0.000000000014100
50 	 80 	 0.000000000060875 	 0.000000000011645 	 0.015175005427394 	 34.776 	 19480.0000 	 16427104722.7926082611 	 0.000000000096100
75 	 80 	 0.000000000054625 	 0.000000000005000 	 0.009773732309169 	 47.858 	   176.2097 	 18306636155.6064071655 	 0.000000000004150
100 	 80 	 0.000000000024000 	 0.000000000003572 	 0.009310766041892 	 37.644 	   241.5094 	 41666666666.6666641235 	 0.000000000345000
2 	 20 	 0.000000001145000 	 0.000000000026632 	 0.001388212925878 	 47.269 	   204.4643 	 873362445.4148471355 	 0.000000000012800
5 	 20 	 0.000000000356000 	 0.000000000065000 	 0.008470568001280 	 22.772 	 14240.0000 	 2808988764.0449433327 	 0.000000000171000
8 	 20 	 0.000000000233000 	 0.000000000040789 	 0.008504861798856 	 30.645 	  1276.7123 	 4291845493.5622315407 	 0.000000000155000
10 	 20 	 0.000000000340500 	 0.000000000040263 	 0.010493902058265 	 37.741 	   713.0890 	 2936857562.4082231522 	 0.000000000087300
15 	 20 	 0.000000000394500 	 0.000000000040000 	 0.015637971694670 	 42.601 	   478.1818 	 2534854245.8808617592 	 0.000000000039300
25 	 20 	 0.000000000270000 	 0.000000000027000 	 0.017592718156504 	 45.431 	   315.7895 	 3703703703.7037034035 	 0.000000000002950
50 	 20 	 0.000000000065000 	 0.000000000009579 	 0.012482942317675 	 35.344 	  8666.6667 	 15384615384.6153831482 	 0.000000000163000
