Length (um) 	 Width (um) 	 Drain Current (A/um) 	 Transconductance_Max(S/um) 	 Mobility (cm2/V-s) 	 Threshold (V) 	 OnOff 	 R_total (ohm-um) 	 Gate Leakage (A)
15 	 20 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
25 	 20 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
50 	 20 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
75 	 20 	 0.000000000000007 	 0.000000000000003 	 0.000004886866155 	 -11.065 	    33.0000 	 133333333333333.3437500000 	 0.000000000002400
100 	 20 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
2 	 5 	 0.000000112000000 	 0.000000016333333 	 0.851400681154259 	 6.380 	 11200000.0000 	 8928571.4285714291 	 0.000000000004600
5 	 5 	 0.000000035400000 	 0.000000006400000 	 0.834025157049070 	 19.799 	 1770000.0000 	 28248587.5706214681 	 0.000000000125000
8 	 5 	 0.000000044400000 	 0.000000008013333 	 1.670830397954967 	 17.896 	 153103.4483 	 22522522.5225225240 	 0.000000000001700
10 	 5 	 0.000000011620000 	 0.000000002000000 	 0.521265723155669 	 22.343 	 29794.8718 	 86058519.7934595495 	 0.000000000002300
15 	 5 	 0.000000029400000 	 0.000000004800000 	 1.876556603360407 	 22.866 	 61250.0000 	 34013605.4421768710 	 0.000000000027200
25 	 5 	 0.000000012980000 	 0.000000001806667 	 1.177191758126552 	 26.409 	 20935.4839 	 77041602.4653312713 	 -0.000000000003350
50 	 5 	 0.000000000718000 	 0.000000000143467 	 0.186960639371833 	 24.712 	  1527.6596 	 1392757660.1671311855 	 0.000000000133000
75 	 5 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
100 	 5 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
2 	 80 	 0.000000004125000 	 0.000000000413208 	 0.021539134068895 	 -1.174 	 6600000.0000 	 242424242.4242424369 	 0.000000000003950
5 	 80 	 0.000000014375000 	 0.000000002250000 	 0.293211969275064 	 15.294 	 821428.5714 	 69565217.3913043439 	 0.000000000053300
8 	 80 	 0.000000014500000 	 0.000000001250000 	 0.260632861577835 	 31.614 	 134104.0462 	 68965517.2413793206 	 0.000000000006400
10 	 80 	 0.000000001083750 	 0.000000000155000 	 0.040398093544564 	 19.233 	 867000.0000 	 922722029.9884659052 	 0.000000000024900
15 	 80 	 0.000000001675000 	 0.000000000276667 	 0.108162637554801 	 19.267 	 21440.0000 	 597014925.3731343746 	 0.000000000101000
25 	 80 	 0.000000000957500 	 0.000000000150833 	 0.098280308219975 	 22.467 	 1532000.0000 	 1044386422.9765012264 	 0.000000000004600
50 	 80 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
75 	 80 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
