Flag 	 Length (um) 	 Width (um) 	 Drain Current (A/um) 	 Transconductance_Max(S/um) 	 Mobility (cm2/V-s) 	 Threshold (V) 	 OnOff 	 SS (mV/dec) 	 R_total (ohm-um) 	 Gate Leakage (A) 	 Drain_off_current (A/um) 	 Data_Flag 	 Gate_Flag 	 OnOff_Flag 	 Threshold_Flag
True 	 8 	 20 	 0.000000049525000 	 0.000000003007500 	 0.627082664956269 	 32.098 	 111920.9040 	 1921.38902 	 20191822.3119636551 	 0.000000000077400 	 0.000000000000443 	 True 	 True 	 True 	 True 
True 	 10 	 20 	 0.000000019355000 	 0.000000001262500 	 0.329048987742016 	 34.325 	 53027.3973 	 2323.64024 	 51666236.1146990359 	 0.000000000107900 	 0.000000000000365 	 True 	 True 	 True 	 True 
True 	 15 	 20 	 0.000000012815000 	 0.000000000839265 	 0.328109942873096 	 34.757 	 138540.5405 	 2634.70892 	 78033554.4284042120 	 0.000000000070000 	 0.000000000000092 	 True 	 True 	 True 	 True 
True 	 25 	 20 	 0.000000008547500 	 0.000000000532500 	 0.346967496975492 	 34.187 	 97685.7143 	 2680.66892 	 116993272.8868089914 	 0.000000000023000 	 0.000000000000088 	 True 	 True 	 True 	 True 
True 	 50 	 20 	 0.000000003365000 	 0.000000000209750 	 0.273338713579754 	 33.273 	 58521.7391 	 3060.96005 	 297176820.2080237865 	 0.000000000062700 	 0.000000000000057 	 True 	 True 	 True 	 True 
True 	 75 	 20 	 0.000000003175250 	 0.000000000197000 	 0.385085052981251 	 34.266 	 1270100.0000 	 2989.56148 	 314935831.8242658377 	 0.000000000028100 	 0.000000000000002 	 True 	 True 	 True 	 True 
True 	 100 	 20 	 0.000000001560500 	 0.000000000107838 	 0.281061878522097 	 38.024 	 208066.6667 	 2765.04036 	 640820249.9198974371 	 0.000000000509650 	 0.000000000000007 	 True 	 True 	 True 	 True 
True 	 2 	 5 	 0.000000048550000 	 0.000000003717647 	 0.193788198255519 	 46.287 	  7150.2209 	 2854.02940 	 20597322.3480947465 	 0.000000003837000 	 0.000000000006790 	 True 	 True 	 True 	 True 
False 	 5 	 5 	 0.000200020000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	    0.00000 	 0.0000000000 	 0.000000000000000 	 0.000200020000000 	 True 	 True 	 True 	 False 
True 	 8 	 5 	 0.000000046840000 	 0.000000002870000 	 0.598413050182707 	 37.305 	 780666.6667 	 1928.46776 	 21349274.1246797591 	 0.000000000046300 	 0.000000000000060 	 True 	 True 	 True 	 True 
False 	 10 	 5 	 0.000000007392000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	    0.00000 	 0.0000000000 	 0.000000000000000 	 0.000000000029580 	 True 	 True 	 False 	 True 
True 	 15 	 5 	 0.000000008844000 	 0.000000000497000 	 0.194301798306275 	 29.401 	 35376.0000 	 2975.03492 	 113071008.5933966637 	 -0.000000000009400 	 0.000000000000250 	 True 	 True 	 True 	 True 
True 	 25 	 5 	 0.000000005257000 	 0.000000000278765 	 0.181638107502552 	 29.499 	 47790.9091 	 3394.16037 	 190222560.3956629336 	 0.000000000019800 	 0.000000000000110 	 True 	 True 	 True 	 True 
True 	 50 	 5 	 0.000000004081000 	 0.000000000274000 	 0.357067020361634 	 36.198 	 81620.0000 	 3832.43189 	 245037980.8870374858 	 0.000000000031850 	 0.000000000000050 	 True 	 True 	 True 	 True 
True 	 75 	 5 	 0.000000001963300 	 0.000000000102062 	 0.199504873447333 	 33.647 	 32721.6667 	 3614.07279 	 509346508.4296846986 	 0.000000000010900 	 0.000000000000060 	 True 	 True 	 True 	 True 
False 	 100 	 5 	 -0.000000000004400 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	    0.00000 	 0.0000000000 	 0.000000000000000 	 0.000000000000000 	 True 	 True 	 False 	 True 
True 	 2 	 80 	 0.000001264812500 	 0.000000045500000 	 2.371759040358292 	 20.348 	 13860958.9041 	  674.68091 	 790631.0223847408 	 0.000000000169400 	 0.000000000000091 	 True 	 True 	 True 	 True 
True 	 5 	 80 	 0.000000410687500 	 0.000000014025735 	 1.827783762719549 	 14.745 	 1071941.2724 	 1698.95387 	 2434941.4092223402 	 0.000000000218100 	 0.000000000000383 	 True 	 True 	 True 	 True 
True 	 8 	 80 	 0.000000269125000 	 0.000000009643382 	 2.010705870349001 	 19.397 	 1380128.2051 	  200.48918 	 3715745.4714352069 	 0.000000000204700 	 0.000000000000195 	 True 	 True 	 True 	 True 
True 	 10 	 80 	 0.000000196750000 	 0.000000006555147 	 1.708486736004701 	 15.374 	 460233.9181 	  405.38052 	 5082592.1219822112 	 0.000000000102450 	 0.000000000000428 	 True 	 True 	 True 	 True 
True 	 15 	 80 	 0.000000137937500 	 0.000000004581985 	 1.791323908370156 	 16.597 	 349208.8608 	 2017.85734 	 7249660.1721794289 	 0.000000000187600 	 0.000000000000395 	 True 	 True 	 True 	 True 
True 	 25 	 80 	 0.000000113881250 	 0.000000003882353 	 2.529671891784863 	 14.862 	 274000.0000 	 1955.68878 	 8781076.7795400899 	 0.000000000353350 	 0.000000000000416 	 True 	 True 	 True 	 True 
True 	 50 	 80 	 0.000000063531250 	 0.000000002127941 	 2.773056990464164 	 20.018 	 149926.2537 	 1559.27989 	 15740285.2926709298 	 0.000000000204450 	 0.000000000000424 	 True 	 True 	 True 	 True 
True 	 75 	 80 	 0.000000034856250 	 0.000000000933456 	 1.824669583307320 	 9.534 	 55000.0000 	 1093.64843 	 28689259.4584902301 	 0.000000000395950 	 0.000000000000634 	 True 	 True 	 True 	 True 
True 	 100 	 80 	 0.000000010483750 	 0.000000000407721 	 1.062653836359627 	 17.775 	 16707.1713 	 1119.23201 	 95385715.9890306294 	 0.000000000322900 	 0.000000000000628 	 True 	 True 	 True 	 True 
True 	 2 	 20 	 0.000000148225000 	 0.000000005985294 	 0.311992866653466 	 20.833 	 41345.8856 	 1598.11749 	 6746500.2529937588 	 0.000000000033350 	 0.000000000003585 	 True 	 True 	 True 	 True 
True 	 5 	 20 	 0.000000055200000 	 0.000000002548088 	 0.332057764158760 	 26.084 	 2453333.3333 	 2189.63333 	 18115942.0289855078 	 0.000000000003100 	 0.000000000000022 	 True 	 True 	 True 	 True 
True 	 8 	 20 	 0.000000025182500 	 0.000000001228529 	 0.256156108896615 	 29.527 	 3357666.6667 	 2096.40974 	 39710116.1520897448 	 0.000000000067100 	 0.000000000000007 	 True 	 True 	 True 	 True 
True 	 10 	 20 	 0.000000014272500 	 0.000000000690294 	 0.179913331212699 	 31.025 	 96762.7119 	 2670.61373 	 70064809.9492030144 	 0.000000000038200 	 0.000000000000148 	 True 	 True 	 True 	 True 
True 	 15 	 20 	 0.000000011445000 	 0.000000000622500 	 0.243365934498302 	 32.403 	 71531.2500 	 2791.94500 	 87374399.3010047972 	 0.000000000011650 	 0.000000000000160 	 True 	 True 	 True 	 True 
True 	 25 	 20 	 0.000000005740000 	 0.000000000341029 	 0.222208678676102 	 32.063 	 36444.4444 	 2967.35662 	 174216027.8745644689 	 0.000000000033650 	 0.000000000000158 	 True 	 True 	 True 	 True 
True 	 50 	 20 	 0.000000001239250 	 0.000000000126500 	 0.164850284947980 	 48.703 	  1332.5269 	 3548.94110 	 806939681.2588260174 	 0.000000000012050 	 0.000000000000930 	 True 	 True 	 True 	 True 
True 	 75 	 20 	 0.000000001155750 	 0.000000000066250 	 0.129501953096486 	 34.667 	 462300.0000 	 3410.34154 	 865239022.2799049616 	 0.000000000052850 	 0.000000000000002 	 True 	 True 	 True 	 True 
True 	 100 	 20 	 0.000000000667000 	 0.000000000049750 	 0.129664848634973 	 38.514 	 133400.0000 	 3199.37900 	 1499250374.8125936985 	 0.000000000098950 	 0.000000000000005 	 True 	 True 	 True 	 True 
True 	 2 	 5 	 0.000000127230000 	 0.000000008320000 	 0.433693081665516 	 43.286 	 12269.0453 	 1974.04686 	 7859781.4980743537 	 0.000000000061850 	 0.000000000010370 	 True 	 True 	 True 	 True 
True 	 5 	 5 	 0.000000041510000 	 0.000000001900588 	 0.247677875222936 	 25.784 	 830200.0000 	 2567.27237 	 24090580.5829920471 	 0.000000000049450 	 0.000000000000050 	 True 	 True 	 True 	 True 
True 	 8 	 5 	 0.000000020395000 	 0.000000001175000 	 0.244994889883164 	 34.743 	 12827.0440 	 1367.98566 	 49031625.3983819559 	 0.000000000071600 	 0.000000000001590 	 True 	 True 	 True 	 True 
True 	 10 	 5 	 0.000000012348000 	 0.000000000638000 	 0.166283765686659 	 29.160 	 38587.5000 	 2999.03969 	 80984774.8623258919 	 0.000000000096850 	 0.000000000000320 	 True 	 True 	 True 	 True 
True 	 15 	 5 	 0.000000003226000 	 0.000000000205176 	 0.080213595986778 	 30.822 	 13441.6667 	 1972.16999 	 309981401.1159330606 	 0.000000000075150 	 0.000000000000240 	 True 	 True 	 True 	 True 
True 	 25 	 5 	 0.000000008424000 	 0.000000000479353 	 0.312337821911437 	 34.989 	 70200.0000 	 4011.13137 	 118708452.0417853594 	 0.000000000098400 	 0.000000000000120 	 True 	 True 	 True 	 True 
True 	 50 	 5 	 0.000000000684000 	 0.000000000038803 	 0.050566607982300 	 37.870 	  1900.0000 	 3562.35217 	 1461988304.0935671329 	 0.000000000081750 	 0.000000000000360 	 True 	 True 	 True 	 True 
True 	 75 	 5 	 0.000000001256400 	 0.000000000078865 	 0.154160504787089 	 37.510 	 31410.0000 	 4632.40066 	 795924864.6927731037 	 0.000000000132100 	 0.000000000000040 	 True 	 True 	 True 	 True 
True 	 100 	 5 	 0.000000000458800 	 0.000000000041691 	 0.108659373126279 	 43.648 	 45880.0000 	 3493.02298 	 2179598953.7925019264 	 0.000000000187700 	 0.000000000000010 	 True 	 True 	 True 	 True 
True 	 2 	 80 	 0.000000793125000 	 0.000000023181985 	 1.208397432852231 	 15.834 	 6409090.9091 	 1316.09189 	 1260835.3033884950 	 0.000000000038800 	 0.000000000000124 	 True 	 True 	 True 	 True 
True 	 5 	 80 	 0.000000271500000 	 0.000000008321691 	 1.084453092245273 	 13.427 	 895670.1031 	  236.46383 	 3683241.2523020264 	 0.000000000017300 	 0.000000000000303 	 True 	 True 	 True 	 True 
True 	 8 	 80 	 0.000000175000000 	 0.000000005472794 	 1.141111993366953 	 13.152 	 606060.6061 	  189.12895 	 5714285.7142857146 	 0.000000000029550 	 0.000000000000289 	 True 	 True 	 True 	 True 
True 	 10 	 80 	 0.000000173875000 	 0.000000006058824 	 1.579128514265699 	 14.090 	 499461.4004 	 1827.87140 	 5751258.0877066860 	 0.000000000858650 	 0.000000000000348 	 True 	 True 	 True 	 True 
True 	 15 	 80 	 0.000000111075000 	 0.000000004597794 	 1.797504356742132 	 20.323 	 496424.5810 	 1986.09537 	 9002925.9509340543 	 0.000000002290000 	 0.000000000000224 	 True 	 True 	 True 	 True 
True 	 25 	 80 	 0.000000117181250 	 0.000000004130147 	 2.691130116696133 	 16.799 	 351763.6023 	 2040.96426 	 8533788.4687183313 	 0.000000001892500 	 0.000000000000333 	 True 	 True 	 True 	 True 
True 	 50 	 80 	 0.000000092825000 	 0.000000003204412 	 4.175875039544861 	 21.377 	 161610.4461 	 2431.87363 	 10772959.8707244825 	 0.000000003669000 	 0.000000000000574 	 True 	 True 	 True 	 True 
True 	 75 	 80 	 0.000000095093750 	 0.000000003256985 	 6.366580479921057 	 18.765 	 178789.6592 	 2274.39114 	 10515938.2188629638 	 0.000000001265500 	 0.000000000000532 	 True 	 True 	 True 	 True 
True 	 100 	 80 	 0.000000073468750 	 0.000000002317831 	 6.041028955211235 	 16.821 	 138947.9905 	 2285.68667 	 13611229.2641429193 	 0.000000000906000 	 0.000000000000529 	 True 	 True 	 True 	 True 
True 	 2 	 20 	 0.000000147950000 	 0.000000008025000 	 0.418315742832424 	 31.755 	 35394.7368 	 2352.57962 	 6759040.2162892874 	 0.000000000051550 	 0.000000000004180 	 True 	 True 	 True 	 True 
True 	 5 	 20 	 0.000000035807500 	 0.000000001690000 	 0.220234768033270 	 25.433 	 651045.4545 	 2279.36997 	 27927110.2422676794 	 -0.000000000001300 	 0.000000000000055 	 True 	 True 	 True 	 True 
True 	 8 	 20 	 0.000000028690000 	 0.000000001350000 	 0.281483490504061 	 27.028 	 191266.6667 	 2291.90229 	 34855350.2962704748 	 0.000000000072950 	 0.000000000000150 	 True 	 True 	 True 	 True 
True 	 10 	 20 	 0.000000024840000 	 0.000000001420000 	 0.370098663440525 	 30.379 	 129038.9610 	 2446.47450 	 40257648.9533011317 	 0.000000000030100 	 0.000000000000192 	 True 	 True 	 True 	 True 
True 	 15 	 20 	 0.000000005912500 	 0.000000000402500 	 0.157357090177618 	 38.150 	 36953.1250 	 2757.90814 	 169133192.3890063465 	 0.000000000031500 	 0.000000000000160 	 True 	 True 	 True 	 True 
True 	 25 	 20 	 0.000000003193000 	 0.000000000206500 	 0.134551714789557 	 35.541 	 29027.2727 	 3243.53558 	 313185092.3896022439 	 0.000000000074500 	 0.000000000000110 	 True 	 True 	 True 	 True 
False 	 50 	 20 	 0.000000000036380 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	    0.00000 	 0.0000000000 	 0.000000000000000 	 0.000000000001177 	 True 	 True 	 False 	 True 
True 	 75 	 20 	 0.000000001688250 	 0.000000000096250 	 0.188144346951499 	 32.959 	 337650.0000 	 3269.57409 	 592329335.1103212833 	 0.000000000579950 	 0.000000000000005 	 True 	 True 	 True 	 True 
True 	 100 	 20 	 0.000000001200250 	 0.000000000086265 	 0.224834171472879 	 38.589 	 14120.5882 	 3160.82046 	 833159758.3836700916 	 0.000000000246150 	 0.000000000000085 	 True 	 True 	 True 	 True 
True 	 2 	 5 	 0.000000120020000 	 0.000000009810000 	 0.511361674415711 	 43.995 	  6254.2991 	 3357.46972 	 8331944.6758873528 	 0.000000000691700 	 0.000000000019190 	 True 	 True 	 True 	 True 
True 	 5 	 5 	 0.000000036220000 	 0.000000003110000 	 0.405284099753532 	 44.568 	 14259.8425 	 3549.76319 	 27609055.7702926546 	 0.000000000788000 	 0.000000000002540 	 True 	 True 	 True 	 True 
True 	 8 	 5 	 0.000000004945000 	 0.000000000341353 	 0.071174235093467 	 41.829 	  4226.4957 	 2072.66602 	 202224469.1607684195 	 0.000000002327500 	 0.000000000001170 	 True 	 True 	 True 	 True 
True 	 10 	 5 	 0.000000022200000 	 0.000000001372882 	 0.357818256256769 	 36.802 	 42692.3077 	 2923.24544 	 45045045.0450450480 	 0.000000001646000 	 0.000000000000520 	 True 	 True 	 True 	 True 
True 	 15 	 5 	 0.000000007423000 	 0.000000000372706 	 0.145709100966808 	 31.724 	 21208.5714 	 2817.08629 	 134716421.9318335056 	 0.000000002122500 	 0.000000000000350 	 True 	 True 	 True 	 True 
False 	 25 	 5 	 -0.000000000223800 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	    0.00000 	 0.0000000000 	 0.000000000000000 	 0.000000000019970 	 True 	 True 	 False 	 True 
True 	 50 	 5 	 0.000000004281000 	 0.000000000215118 	 0.280333639644159 	 31.793 	 25182.3529 	 3796.97568 	 233590282.6442420185 	 0.000000000755050 	 0.000000000000170 	 True 	 True 	 True 	 True 
True 	 75 	 5 	 0.000000001512300 	 0.000000000075047 	 0.146697972706324 	 34.488 	  4087.2973 	 4467.54488 	 661244462.0776301622 	 0.000000000631950 	 0.000000000000370 	 True 	 True 	 True 	 True 
True 	 100 	 5 	 0.000000001277900 	 0.000000000074735 	 0.194784735667434 	 37.155 	  3872.4242 	 4053.11453 	 782533844.5887784958 	 0.000000000598000 	 0.000000000000330 	 True 	 True 	 True 	 True 
True 	 2 	 80 	 0.000001036062500 	 0.000000033481618 	 1.745281963521571 	 18.562 	 6279166.6667 	 1849.28786 	 965192.7369246546 	 0.000000000042250 	 0.000000000000165 	 True 	 True 	 True 	 True 
True 	 5 	 80 	 0.000000474937500 	 0.000000017496324 	 2.280058434281092 	 22.574 	 1433773.5849 	  715.97050 	 2105540.2026582444 	 0.000000000085950 	 0.000000000000331 	 True 	 True 	 True 	 True 
True 	 8 	 80 	 0.000000192250000 	 0.000000006507353 	 1.356824014684613 	 14.123 	 528522.3368 	 1115.92401 	 5201560.4681404419 	 0.000000000002100 	 0.000000000000364 	 True 	 True 	 True 	 True 
True 	 10 	 80 	 0.000000160875000 	 0.000000005296691 	 1.380491778217595 	 15.054 	 409220.9857 	  582.06102 	 6216006.2160062157 	 0.000000000081100 	 0.000000000000393 	 True 	 True 	 True 	 True 
True 	 15 	 80 	 0.000000184312500 	 0.000000006875000 	 2.687776385021408 	 19.165 	 570406.1896 	 1692.50384 	 5425567.9891488645 	 0.000000000057200 	 0.000000000000323 	 True 	 True 	 True 	 True 
True 	 25 	 80 	 0.000000078150000 	 0.000000002783824 	 1.813889731495737 	 19.933 	 222887.7005 	 2210.70749 	 12795905.3103007041 	 0.000000000066250 	 0.000000000000351 	 True 	 True 	 True 	 True 
True 	 50 	 80 	 0.000000058587500 	 0.000000001830882 	 2.385940534297085 	 15.996 	 119110.5464 	 2196.19626 	 17068487.3053125665 	 0.000000000827550 	 0.000000000000492 	 True 	 True 	 True 	 True 
True 	 75 	 80 	 0.000000042431250 	 0.000000001296875 	 2.535061817690655 	 17.166 	 73954.2484 	 2753.86349 	 23567535.7195463255 	 0.000000000505350 	 0.000000000000574 	 True 	 True 	 True 	 True 
True 	 100 	 80 	 0.000000019468750 	 0.000000000585294 	 1.525468807470269 	 15.469 	 76348.0392 	 2434.85957 	 51364365.9711075500 	 0.000000000926500 	 0.000000000000255 	 True 	 True 	 True 	 True 
True 	 2 	 20 	 0.000000164375000 	 0.000000008250000 	 0.430044221603427 	 27.592 	 94197.7077 	 1659.79965 	 6083650.1901140697 	 0.000000000062350 	 0.000000000001745 	 True 	 True 	 True 	 True 
True 	 5 	 20 	 0.000000043960000 	 0.000000002040000 	 0.265845518809391 	 25.996 	 1598545.4545 	 1993.46054 	 22747952.6842584163 	 -0.000000000028950 	 0.000000000000027 	 True 	 True 	 True 	 True 
True 	 8 	 20 	 0.000000021732500 	 0.000000001157500 	 0.241346029821075 	 28.162 	 84398.0583 	 2070.85266 	 46014034.2804555446 	 0.000000000055150 	 0.000000000000257 	 True 	 True 	 True 	 True 
True 	 10 	 20 	 0.000000013590000 	 0.000000000705588 	 0.183899480860360 	 31.785 	 77657.1429 	 2428.99531 	 73583517.2921265662 	 0.000000000008450 	 0.000000000000175 	 True 	 True 	 True 	 True 
True 	 15 	 20 	 0.000000009175000 	 0.000000000590000 	 0.230660082496384 	 34.487 	 65535.7143 	 2938.64077 	 108991825.6130790114 	 0.000000000007000 	 0.000000000000140 	 True 	 True 	 True 	 True 
True 	 25 	 20 	 0.000000004768000 	 0.000000000263824 	 0.171902703555380 	 32.582 	 38922.4490 	 3015.42081 	 209731543.6241610646 	 -0.000000000014650 	 0.000000000000122 	 True 	 True 	 True 	 True 
True 	 50 	 20 	 0.000000001226250 	 0.000000000071074 	 0.092620486765123 	 33.722 	 10010.2041 	 3500.34041 	 815494393.4760448933 	 0.000000000012400 	 0.000000000000122 	 True 	 True 	 True 	 True 
True 	 75 	 20 	 0.000000000905750 	 0.000000000055574 	 0.108632159989261 	 35.633 	 21311.7647 	 3190.93580 	 1104057410.9853711128 	 -0.000000000006800 	 0.000000000000043 	 True 	 True 	 True 	 True 
False 	 100 	 20 	 -0.000000000002318 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	    0.00000 	 0.0000000000 	 0.000000000000000 	 0.000000000000000 	 True 	 True 	 False 	 True 
False 	 2 	 5 	 0.000000023420000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	    0.00000 	 0.0000000000 	 0.000000000000000 	 0.000000000005660 	 True 	 True 	 True 	 False 
True 	 5 	 5 	 0.000000023340000 	 0.000000001045765 	 0.136280323915610 	 23.962 	 166714.2857 	 2673.91789 	 42844901.4567266479 	 0.000000000208600 	 0.000000000000140 	 True 	 True 	 True 	 True 
True 	 8 	 5 	 0.000000018466000 	 0.000000000797765 	 0.166338958527934 	 28.913 	  5664.4172 	  719.84560 	 54153579.5516083688 	 0.000000000320900 	 0.000000000003260 	 True 	 True 	 True 	 True 
True 	 10 	 5 	 0.000000004251000 	 0.000000000190088 	 0.049543240716987 	 27.167 	 10368.2927 	 3613.96261 	 235238767.3488590717 	 0.000000000467050 	 0.000000000000410 	 True 	 True 	 True 	 True 
True 	 15 	 5 	 0.000000014314000 	 0.000000000756824 	 0.295879623270037 	 30.977 	 22720.6349 	 2898.38861 	 69861673.8857063055 	 0.000000000237550 	 0.000000000000630 	 True 	 True 	 True 	 True 
False 	 25 	 5 	 -0.000000000083880 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	    0.00000 	 0.0000000000 	 0.000000000000000 	 0.000000000000000 	 True 	 True 	 False 	 True 
True 	 50 	 5 	 0.000000002304000 	 0.000000000093979 	 0.122470615088184 	 27.789 	 230400.0000 	 2368.14059 	 434027777.7777777910 	 -0.000000000028000 	 0.000000000000010 	 True 	 True 	 True 	 True 
False 	 75 	 5 	 0.000000000524600 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	    0.00000 	 0.0000000000 	 0.000000000000000 	 0.000000000007150 	 True 	 True 	 False 	 True 
False 	 100 	 5 	 0.000000000562800 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	    0.00000 	 0.0000000000 	 0.000000000000000 	 0.000000000007340 	 True 	 True 	 False 	 True 
True 	 2 	 80 	 0.000000000265000 	 0.000000000005031 	 0.000262271399053 	 -3.413 	  7438.5965 	    0.00000 	 3773584905.6603770256 	 0.000000000148750 	 0.000000000000036 	 True 	 True 	 True 	 True 
True 	 5 	 80 	 0.000000000521438 	 0.000000000015114 	 0.001969598702107 	 10.673 	 26912.9032 	 3620.72639 	 1917775380.5585522652 	 0.000000000149150 	 0.000000000000019 	 True 	 True 	 True 	 True 
True 	 8 	 80 	 0.000000000671813 	 0.000000000020314 	 0.004235667284260 	 14.816 	 21498.0000 	  747.94816 	 1488510559.1217784882 	 0.000000000109850 	 0.000000000000031 	 True 	 True 	 True 	 True 
True 	 10 	 80 	 0.000000000327562 	 0.000000000011952 	 0.003115137621285 	 20.779 	  2581.7734 	 2353.72664 	 3052852509.0631561279 	 0.000000000170500 	 0.000000000000127 	 True 	 True 	 True 	 True 
True 	 15 	 80 	 0.000000001116000 	 0.000000000043430 	 0.016978985260031 	 20.958 	  3823.5546 	 3189.27885 	 896057347.6702508926 	 0.000000000126050 	 0.000000000000292 	 True 	 True 	 True 	 True 
True 	 25 	 80 	 0.000000000498250 	 0.000000000020243 	 0.013189747572128 	 21.413 	  8857.7778 	 3825.59805 	 2007024586.0511791706 	 0.000000000169750 	 0.000000000000056 	 True 	 True 	 True 	 True 
True 	 50 	 80 	 0.000000000051100 	 0.000000000001732 	 0.002257061417083 	 -9.875 	  2209.7297 	    0.00000 	 19569471624.2661437988 	 0.000000000170550 	 0.000000000000023 	 True 	 True 	 True 	 True 
False 	 75 	 80 	 -0.000000000000469 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	    0.00000 	 0.0000000000 	 0.000000000000000 	 0.000000000000814 	 True 	 True 	 False 	 True 
False 	 100 	 80 	 -0.000000000004386 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	    0.00000 	 0.0000000000 	 0.000000000000000 	 0.000000000000000 	 True 	 True 	 False 	 True 
True 	 2 	 20 	 0.000000000161525 	 0.000000000003411 	 0.000177797605630 	 -2.744 	 64610.0000 	    0.00000 	 6190992106.4850635529 	 0.000000000172100 	 0.000000000000002 	 True 	 True 	 True 	 True 
True 	 5 	 20 	 0.000000000192350 	 0.000000000006661 	 0.000868041578321 	 23.409 	  8548.8889 	 4340.58435 	 5198856251.6246433258 	 0.000000000234200 	 0.000000000000022 	 True 	 True 	 True 	 True 
True 	 8 	 20 	 0.000000000182525 	 0.000000000008553 	 0.001783342026984 	 31.450 	 73010.0000 	    0.00000 	 5478701547.7331867218 	 0.000000000258200 	 0.000000000000002 	 True 	 True 	 True 	 True 
True 	 10 	 20 	 0.000000000064950 	 0.000000000004603 	 0.001199754387222 	 38.908 	  4330.0000 	    0.00000 	 15396458814.4726734161 	 0.000000000156700 	 0.000000000000015 	 True 	 True 	 True 	 True 
False 	 15 	 20 	 0.000000000077200 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	    0.00000 	 0.0000000000 	 0.000000000000000 	 0.000000000002402 	 True 	 True 	 False 	 True 
False 	 25 	 20 	 0.000000000013145 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	    0.00000 	 0.0000000000 	 0.000000000000000 	 0.000000000002615 	 True 	 True 	 False 	 True 
False 	 50 	 20 	 0.000000000003403 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	    0.00000 	 0.0000000000 	 0.000000000000000 	 0.000000000002993 	 True 	 True 	 False 	 True 
False 	 75 	 20 	 -0.000000000010995 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	    0.00000 	 0.0000000000 	 0.000000000000000 	 0.000000000000000 	 True 	 True 	 False 	 True 
False 	 100 	 20 	 -0.000000000002448 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	    0.00000 	 0.0000000000 	 0.000000000000000 	 0.000000000000423 	 True 	 True 	 False 	 True 
False 	 2 	 5 	 0.000000000098920 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	    0.00000 	 0.0000000000 	 0.000000000000000 	 0.000000000023000 	 True 	 True 	 False 	 True 
True 	 5 	 5 	 0.000000000625300 	 0.000000000045700 	 0.005955460887054 	 43.717 	  6947.7778 	 5427.83754 	 1599232368.4631376266 	 0.000000000192950 	 0.000000000000090 	 True 	 True 	 True 	 True 
True 	 8 	 5 	 0.000000000616800 	 0.000000000026366 	 0.005497513617916 	 31.413 	 61680.0000 	    0.00000 	 1621271076.5239949226 	 0.000000000126000 	 0.000000000000010 	 True 	 True 	 True 	 True 
True 	 10 	 5 	 0.000000001423400 	 0.000000000077041 	 0.020079462282852 	 34.709 	 10167.1429 	    0.00000 	 702543206.4071940184 	 0.000000000492850 	 0.000000000000140 	 True 	 True 	 True 	 True 
True 	 15 	 5 	 0.000000001364600 	 0.000000000075571 	 0.029544267994327 	 35.941 	  5458.4000 	 2654.77811 	 732815477.0628756285 	 0.000000000272150 	 0.000000000000250 	 True 	 True 	 True 	 True 
True 	 25 	 5 	 0.000000000261400 	 0.000000000023031 	 0.015006320288964 	 46.870 	  1045.6000 	 3914.54581 	 3825554705.4322881699 	 0.000000000530350 	 0.000000000000250 	 True 	 True 	 True 	 True 
True 	 50 	 5 	 0.000000000045900 	 0.000000000002193 	 0.002857762670477 	 32.445 	  1568.3333 	    0.00000 	 21786492374.7276687622 	 0.000000000209550 	 0.000000000000030 	 True 	 True 	 True 	 True 
False 	 75 	 5 	 0.000000000064430 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	    0.00000 	 0.0000000000 	 0.000000000000000 	 0.000000000012070 	 True 	 True 	 False 	 True 
False 	 100 	 5 	 -0.000000000016400 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	    0.00000 	 0.0000000000 	 0.000000000000000 	 0.000000000005330 	 True 	 True 	 False 	 True 
True 	 2 	 80 	 0.000000000279688 	 0.000000000005189 	 0.000270502414792 	 -3.480 	  6884.6154 	    0.00000 	 3575418994.4134082794 	 0.000000000117950 	 0.000000000000041 	 True 	 True 	 True 	 True 
True 	 5 	 80 	 0.000000002200625 	 0.000000000068022 	 0.008864391920796 	 13.536 	 36298.9691 	 2985.16234 	 454416358.9889236689 	 0.000000000096750 	 0.000000000000061 	 True 	 True 	 True 	 True 
