Length (um) 	 Width (um) 	 Drain Current (A/um) 	 Transconductance_Max(S/um) 	 Mobility (cm2/V-s) 	 Threshold (V) 	 OnOff 	 R_total (ohm-um) 	 Gate Leakage (A)
25 	 5 	 0.000000000055800 	 0.000000000010034 	 0.006538224522787 	 39.391 	     4.6029 	 17921146953.4050178528 	 0.000000000535000
50 	 5 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
75 	 5 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
100 	 5 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
2 	 80 	 0.000000006850000 	 0.000000000326633 	 0.017026267339256 	 45.680 	  1262.6728 	 145985401.4598540068 	 0.000000000663000
5 	 80 	 0.000000001325000 	 0.000000000105792 	 0.013786451286847 	 45.008 	   579.2350 	 754716981.1320755482 	 0.000000000595000
8 	 80 	 0.000000000084125 	 0.000000000011422 	 0.002381609459803 	 28.306 	   336.5000 	 11887072808.3209514618 	 0.000000000615000
10 	 80 	 0.000000000068000 	 0.000000000011174 	 0.002912387834346 	 31.397 	   143.1579 	 14705882352.9411773682 	 0.000000000767000
15 	 80 	 0.000000000036625 	 0.000000000004513 	 0.001764234938114 	 31.499 	  4883.3333 	 27303754266.2116050720 	 0.000000000783000
25 	 80 	 0.000000000013500 	 0.000000000001848 	 0.001204160354586 	 36.562 	    30.3371 	 74074074074.0740814209 	 0.000000000596000
50 	 80 	 0.000000000000145 	 0.000000000000484 	 0.000630342402431 	 -7.701 	   227.5000 	 6896551724137.9306640625 	 0.000000000208000
75 	 80 	 0.000000000000164 	 0.000000000000325 	 0.000636158561567 	 -6.860 	   401.6667 	 6106870229007.6328125000 	 0.000000000171000
100 	 80 	 0.000000000000338 	 0.000000000000310 	 0.000809264690538 	 -7.960 	  1835.0000 	 2962962962962.9628906250 	 0.000000000172000
2 	 20 	 0.000000004285000 	 0.000000000170854 	 0.008906047531303 	 49.040 	   259.6970 	 233372228.7047840953 	 0.000000000603000
5 	 20 	 0.000000000555000 	 0.000000000076435 	 0.009960711054747 	 26.856 	   318.0516 	 1801801801.8018019199 	 0.000000000477000
8 	 20 	 0.000000000386000 	 0.000000000052235 	 0.010891296516609 	 32.308 	    82.3906 	 2590673575.1295332909 	 0.000000000500000
10 	 20 	 0.000000000062500 	 0.000000000007883 	 0.002054525903022 	 30.683 	    39.6825 	 16000000000.0000000000 	 0.000000000420000
15 	 20 	 0.000000000069000 	 0.000000000007884 	 0.003082305846457 	 34.786 	    25.5556 	 14492753623.1884040833 	 0.000000000546000
25 	 20 	 0.000000000050500 	 0.000000000006956 	 0.004532295860551 	 42.105 	    11.9104 	 19801980198.0198020935 	 0.000000000409000
50 	 20 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
75 	 20 	 0.000000000000510 	 0.000000000000184 	 0.000360084874548 	 -9.588 	     2.6765 	 1960784313725.4904785156 	 0.000000000124000
100 	 20 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
2 	 5 	 0.000000007800000 	 0.000000000361809 	 0.018859865360406 	 49.410 	    82.6271 	 128205128.2051282227 	 0.000000000939000
5 	 5 	 0.000000000510000 	 0.000000000057323 	 0.007470188629778 	 25.895 	    85.2843 	 1960784313.7254903316 	 0.000000000511000
8 	 5 	 0.000000000034200 	 0.000000000005332 	 0.001111739431771 	 26.599 	    38.8636 	 29239766081.8713417053 	 0.000000000310000
10 	 5 	 0.000000000187200 	 0.000000000022322 	 0.005817882443049 	 38.819 	    13.0362 	 5341880341.8803415298 	 0.000000000383000
15 	 5 	 0.000000000175800 	 0.000000000018323 	 0.007163440088645 	 43.502 	     8.5340 	 5688282138.7940845490 	 0.000000000405000
25 	 5 	 0.000000000073000 	 0.000000000006147 	 0.004004964098829 	 47.574 	     1.0000 	 13698630136.9863014221 	 0.000000000486000
50 	 5 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
75 	 5 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
100 	 5 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
2 	 80 	 0.000000000036500 	 0.000000000005491 	 0.000286241194843 	 0.100 	     9.0966 	 27397260273.9726028442 	 0.000000000672000
5 	 80 	 0.000000000015625 	 0.000000000001907 	 0.000248457701785 	 27.125 	    30.0481 	 64000000000.0000000000 	 0.000000000509000
8 	 80 	 -0.000000000000487 	 0.000000000001350 	 0.000281450403021 	 -10.076 	    67.6316 	 -2051282051282.0510253906 	 0.000000000225000
10 	 80 	 -0.000000000000866 	 0.000000000000443 	 0.000115547694848 	 -9.461 	   184.5161 	 -1154401154401.1545410156 	 0.000000000218000
15 	 80 	 -0.000000000000625 	 0.000000000000400 	 0.000156390056785 	 -7.913 	   117.6316 	 -1600000000000.0000000000 	 0.000000000207000
25 	 80 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
50 	 80 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
75 	 80 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
100 	 80 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
2 	 20 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
5 	 20 	 -0.000000000000575 	 0.000000000001317 	 0.000171641318521 	 -9.997 	   100.4000 	 -1739130434782.6086425781 	 0.000000000190000
8 	 20 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
10 	 20 	 -0.000000000000165 	 0.000000000000274 	 0.000071517216051 	 -7.034 	    52.6364 	 -6060606060606.0605468750 	 0.000000000171000
15 	 20 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
25 	 20 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
50 	 20 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
75 	 20 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
100 	 20 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
2 	 5 	 0.000000000163800 	 0.000000000022005 	 0.001147032747066 	 8.639 	    17.6129 	 6105006105.0061044693 	 0.000000000384000
5 	 5 	 -0.000000000000340 	 0.000000000002074 	 0.000270214445222 	 -10.143 	   525.0000 	 -2941176470588.2353515625 	 0.000000000171000
8 	 5 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
10 	 5 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
15 	 5 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
25 	 5 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
50 	 5 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
75 	 5 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
100 	 5 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
2 	 80 	 0.000000000306250 	 0.000000000040333 	 0.002102433821244 	 1.307 	 12894.7368 	 3265306122.4489793777 	 0.000000000732000
5 	 80 	 0.000000000031750 	 0.000000000006480 	 0.000844420141319 	 18.659 	   498.0392 	 31496062992.1259841919 	 0.000000000557000
8 	 80 	 0.000000000097750 	 0.000000000014249 	 0.002970980252315 	 27.577 	   100.1280 	 10230179028.1329936981 	 0.000000000443000
10 	 80 	 0.000000000108125 	 0.000000000007538 	 0.001964569308376 	 41.750 	    48.0556 	 9248554913.2947978973 	 0.000000000534000
15 	 80 	 0.000000000089875 	 0.000000000012497 	 0.004885573674776 	 30.701 	 17975.0000 	 11126564673.1571617126 	 0.000000000462000
25 	 80 	 0.000000000000018 	 0.000000000002347 	 0.001529434439635 	 -8.955 	   866.0000 	 57142857142857.1406250000 	 0.000000000151000
50 	 80 	 0.000000000019125 	 0.000000000002430 	 0.003166575529948 	 36.016 	    32.9032 	 52287581699.3463973999 	 0.000000000837000
75 	 80 	 0.000000000012875 	 0.000000000001150 	 0.002248914866167 	 48.191 	     8.1746 	 77669902912.6213684082 	 0.000000000509000
100 	 80 	 0.000000000018625 	 0.000000000002010 	 0.005238851489002 	 47.067 	    15.6184 	 53691275167.7852325439 	 0.000000001030000
2 	 20 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
5 	 20 	 0.000000000414000 	 0.000000000025655 	 0.003343214437060 	 40.492 	   116.7842 	 2415458937.1980676651 	 0.000000000612000
8 	 20 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
10 	 20 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
15 	 20 	 0.000000000044950 	 0.000000000006414 	 0.002507410827795 	 33.873 	    40.6787 	 22246941045.6062278748 	 0.000000000436000
25 	 20 	 0.000000000000090 	 0.000000000003891 	 0.002534983730369 	 -8.364 	   360.0000 	 11111111111111.1113281250 	 0.000000000148000
50 	 20 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
75 	 20 	 0.000000000000750 	 0.000000000000286 	 0.000559902252887 	 -9.309 	     6.3696 	 1333333333333.3332519531 	 0.000000000104000
100 	 20 	 0.000000000000730 	 0.000000000000247 	 0.000642793291249 	 -10.277 	     8.0000 	 1369863013698.6301269531 	 0.000000000130000
2 	 5 	 0.000000000714000 	 0.000000000151336 	 0.007888607426334 	 3.586 	 35700.0000 	 1400560224.0896358490 	 0.000000000789000
5 	 5 	 0.000000001244000 	 0.000000000062312 	 0.008120219807953 	 47.201 	    46.7669 	 803858520.9003216028 	 0.000000000669000
8 	 5 	 0.000000000166000 	 0.000000000025750 	 0.005368995589150 	 31.801 	    18.1223 	 6024096385.5421686172 	 0.000000000306000
10 	 5 	 0.000000000230000 	 0.000000000027347 	 0.007127595315300 	 38.899 	    16.1972 	 4347826086.9565219879 	 0.000000000498000
15 	 5 	 -0.000000000000120 	 0.000000000004782 	 0.001869442794496 	 -8.433 	   140.3333 	 -8333333333333.3339843750 	 0.000000000151000
25 	 5 	 0.000000000096600 	 0.000000000008421 	 0.005487007612165 	 47.724 	     1.0000 	 10351966873.7060050964 	 0.000000000536000
50 	 5 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
75 	 5 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
100 	 5 	 0.000000000001360 	 0.000000000000094 	 0.000245398832906 	 -10.036 	    75.0000 	 735294117647.0588378906 	 0.000000000134000
2 	 80 	 0.000000005087500 	 0.000000000251256 	 0.013097128722504 	 48.741 	   832.3108 	 196560196.5601965785 	 0.000000000692000
5 	 80 	 0.000000000237500 	 0.000000000032333 	 0.004213484174542 	 25.795 	 12666.6667 	 4210526315.7894735336 	 0.000000001010000
8 	 80 	 0.000000000097750 	 0.000000000013092 	 0.002729717354796 	 29.857 	   370.6161 	 10230179028.1329936981 	 0.000000000771000
10 	 80 	 0.000000000027125 	 0.000000000003468 	 0.000903874212494 	 26.712 	   943.4783 	 36866359447.0046081543 	 0.000000000760000
15 	 80 	 0.000000000016750 	 0.000000000002608 	 0.001019766568624 	 29.359 	    91.1565 	 59701492537.3134307861 	 0.000000000596000
25 	 80 	 0.000000000000091 	 0.000000000001544 	 0.001005980117337 	 -8.609 	   371.6667 	 10958904109589.0410156250 	 0.000000000254000
50 	 80 	 0.000000000000056 	 0.000000000000589 	 0.000767345262094 	 -8.577 	   220.0000 	 17777777777777.7773437500 	 0.000000000252000
75 	 80 	 -0.000000000000035 	 0.000000000000272 	 0.000531209201146 	 -8.191 	   349.3750 	 -28571428571428.5703125000 	 0.000000000204000
100 	 80 	 0.000000000000483 	 0.000000000000329 	 0.000857603435362 	 -6.343 	  2260.0000 	 2072538860103.6269531250 	 0.000000000157000
2 	 20 	 0.000000001650000 	 0.000000000070352 	 0.003667196042301 	 46.174 	    97.3451 	 606060606.0606061220 	 0.000000000801000
5 	 20 	 -0.000000000001255 	 0.000000000010341 	 0.001347625613289 	 -9.891 	    50.0000 	 -796812749003.9841308594 	 0.000000000185000
8 	 20 	 0.000000000061500 	 0.000000000008463 	 0.001764665764716 	 30.836 	    44.0860 	 16260162601.6260147095 	 0.000000000542000
10 	 20 	 0.000000000027900 	 0.000000000004751 	 0.001238367986841 	 30.782 	    23.8462 	 35842293906.8100357056 	 0.000000000422000
15 	 20 	 0.000000000000105 	 0.000000000002011 	 0.000786241316889 	 -8.332 	   119.5238 	 9523809523809.5234375000 	 0.000000000208000
25 	 20 	 0.000000000000125 	 0.000000000000711 	 0.000463310928559 	 -8.314 	   698.0000 	 8000000000000.0000000000 	 0.000000000175000
50 	 20 	 0.000000000000715 	 0.000000000000786 	 0.001024505661254 	 -8.241 	   502.5000 	 1398601398601.3986816406 	 0.000000000153000
75 	 20 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
100 	 20 	 0.000000000002670 	 0.000000000000103 	 0.000268146477529 	 15.896 	     4.2061 	 374531835205.9924926758 	 0.000000000262000
2 	 5 	 0.000000000488000 	 0.000000000024438 	 0.001273868098905 	 45.797 	    11.5094 	 2049180327.8688526154 	 0.000000000886000
5 	 5 	 -0.000000000004820 	 0.000000000004390 	 0.000572137728404 	 -9.800 	   410.0000 	 -207468879668.0498046875 	 0.000000000196000
8 	 5 	 -0.000000000006900 	 0.000000000001921 	 0.000400468836980 	 -8.515 	   273.3333 	 -144927536231.8840942383 	 0.000000000226000
10 	 5 	 -0.000000000002680 	 0.000000000002927 	 0.000762942214214 	 -8.048 	    78.1579 	 -373134328358.2089233398 	 0.000000000229000
15 	 5 	 -0.000000000003840 	 0.000000000002682 	 0.001048666417134 	 -8.551 	  1075.0000 	 -260416666666.6666870117 	 0.000000000195000
25 	 5 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
50 	 5 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
75 	 5 	 0.000000000001740 	 -0.000000000000055 	 -0.000107534320037 	 4.825 	   212.0000 	 574712643678.1608886719 	 0.000000000204000
100 	 5 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
2 	 80 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
5 	 80 	 0.000000000019125 	 0.000000000002617 	 0.000341085421369 	 20.444 	   900.0000 	 52287581699.3463973999 	 0.000000000514000
8 	 80 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
10 	 80 	 -0.000000000000423 	 0.000000000002820 	 0.000734990184230 	 -9.160 	   103.3898 	 -2366863905325.4438476562 	 0.000000000192000
15 	 80 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
25 	 80 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
50 	 80 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
75 	 80 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
100 	 80 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
2 	 20 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
5 	 20 	 -0.000000000001235 	 0.000000000007524 	 0.000980561347777 	 -9.976 	    31.7500 	 -809716599190.2833251953 	 0.000000000181000
8 	 20 	 -0.000000000001330 	 0.000000000004549 	 0.000948507848535 	 -9.341 	   141.0526 	 -751879699248.1202392578 	 0.000000000186000
10 	 20 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
15 	 20 	 -0.000000000000035 	 0.000000000004655 	 0.001819811569864 	 -8.907 	   461.6667 	 -28571428571428.5703125000 	 0.000000000158000
25 	 20 	 -0.000000000000020 	 0.000000000000920 	 0.000599538300337 	 -8.794 	  2250.0000 	 -50000000000000.0000000000 	 0.000000000125000
50 	 20 	 0.000000000000095 	 0.000000000000836 	 0.001089129651661 	 -8.127 	   406.6667 	 10526315789473.6835937500 	 0.000000000162000
75 	 20 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
100 	 20 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
2 	 5 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
5 	 5 	 -0.000000000003740 	 0.000000000017107 	 0.002229269173083 	 -9.707 	   407.5000 	 -267379679144.3850402832 	 0.000000000166000
8 	 5 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
10 	 5 	 0.000000000072800 	 0.000000000006686 	 0.001742607442657 	 40.658 	     5.7962 	 13736263736.2637367249 	 0.000000000451000
15 	 5 	 -0.000000000000120 	 0.000000000005406 	 0.002113462982274 	 -8.921 	   513.3333 	 -8333333333333.3339843750 	 0.000000000140000
25 	 5 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
50 	 5 	 0.000000240000000 	 0.000000019449881 	 25.346390690867395 	 51.245 	    12.3208 	 4166666.6666666670 	 0.000000000620000
75 	 5 	 -0.000000000000560 	 0.000000000000063 	 0.000123044077735 	 -10.157 	    38.0000 	 -1785714285714.2856445312 	 0.000000000143000
100 	 5 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
2 	 80 	 0.000000002162500 	 0.000000000105131 	 0.005480114386522 	 30.182 	   436.8687 	 462427745.6647399068 	 0.000000000653000
5 	 80 	 0.000000000108500 	 0.000000000011009 	 0.001434695669698 	 19.560 	   215.3846 	 9216589861.7511520386 	 0.000000135000000
8 	 80 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
10 	 80 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
15 	 80 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
25 	 80 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
