Devices 	 Flag 	 Length (um) 	 Width (um) 	 Drain Current (A/um) 	 Transconductance_Max(S/um) 	 Mobility (cm2/V-s) 	 Threshold (V) 	 OnOff 	 SS (mV/dec) 	 R_total (ohm-um) 	 Gate Leakage (A) 	 Drain_off_current (A/um) 	 Data_Flag 	 Gate_Flag 	 OnOff_Flag 	 Threshold_Flag 	 Fail_Mech
50 	 False 	 20 	 2 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	    0.00000 	 0.0000000000 	 0.000000000000000 	 -0.000000000076075 	 False 	 False 	 True 	 True 	 20 
51 	 False 	 40 	 2 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	    0.00000 	 0.0000000000 	 0.000000000000000 	 0.000000000088150 	 True 	 True 	 False 	 True 	 30 
52 	 True 	 80 	 2 	 0.000000003250750 	 0.000000000141852 	 0.295771201336741 	 -2.580 	 67075.0000 	    0.00000 	 307621318.1573482752 	 0.000000000218700 	 0.000000000000050 	 True 	 True 	 True 	 True 	 0 
53 	 False 	 100 	 2 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	    0.00000 	 0.0000000000 	 0.000000000000000 	 0.000000000042225 	 True 	 True 	 False 	 True 	 30 
54 	 True 	 2 	 100 	 0.000000023105000 	 0.000000000921762 	 0.048048294607181 	 -5.464 	 2584444.4444 	    0.00000 	 43280675.1785327792 	 0.000000000248100 	 0.000000000000009 	 True 	 True 	 True 	 True 	 0 
55 	 True 	 4 	 100 	 0.000000001008000 	 0.000000000043563 	 0.004541548098275 	 8.609 	 1065500.0000 	    0.00000 	 992063492.0634919405 	 0.000000000228100 	 0.000000000000001 	 True 	 True 	 True 	 True 	 0 
56 	 False 	 6 	 100 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	    0.00000 	 0.0000000000 	 0.000000000000000 	 0.000000000009995 	 False 	 True 	 True 	 True 	 10 
57 	 False 	 8 	 100 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	    0.00000 	 0.0000000000 	 0.000000000000000 	 0.000000000009043 	 False 	 True 	 True 	 True 	 10 
58 	 False 	 10 	 100 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	    0.00000 	 0.0000000000 	 0.000000000000000 	 -0.000000000026095 	 False 	 True 	 True 	 True 	 10 
59 	 False 	 20 	 100 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	    0.00000 	 0.0000000000 	 0.000000000000000 	 0.000000000016865 	 False 	 True 	 True 	 True 	 10 
60 	 False 	 40 	 100 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	    0.00000 	 0.0000000000 	 0.000000000000000 	 0.000000000008516 	 False 	 True 	 True 	 True 	 10 
61 	 True 	 80 	 100 	 0.000000000075575 	 0.000000000016180 	 0.033735849049176 	 18.156 	  6046.0000 	    0.00000 	 13231888852.1336421967 	 0.000000006984000 	 0.000000000000012 	 True 	 True 	 True 	 True 	 0 
62 	 True 	 100 	 100 	 0.000000000044515 	 0.000000000012596 	 0.032828026722332 	 26.957 	  1035.2326 	    0.00000 	 22464337863.6414680481 	 0.000000006517000 	 0.000000000000043 	 True 	 True 	 True 	 True 	 0 
63 	 True 	 2 	 100 	 0.000000001966000 	 0.000000000091342 	 0.004761332307678 	 52.031 	  1496.2147 	 2027.52522 	 508646998.9827060103 	 0.000000000239950 	 0.000000000001453 	 True 	 True 	 True 	 True 	 0 
64 	 True 	 4 	 100 	 0.000000001983000 	 0.000000000095900 	 0.009997908336462 	 54.994 	  1299.7103 	 1180.26787 	 504286434.6949067116 	 0.000000000299900 	 0.000000000001899 	 True 	 True 	 True 	 True 	 0 
65 	 True 	 6 	 100 	 0.000000001447500 	 0.000000000055501 	 0.008679200467683 	 -6.280 	 3275000.0000 	    0.00000 	 690846286.7012089491 	 0.000000000218550 	 0.000000000000001 	 True 	 True 	 True 	 True 	 0 
66 	 True 	 8 	 100 	 0.000000001441000 	 0.000000000062165 	 0.012961764105544 	 58.239 	  1448.8655 	  592.40719 	 693962526.0235947371 	 0.000000000213250 	 0.000000000001521 	 True 	 True 	 True 	 True 	 0 
67 	 True 	 10 	 100 	 0.000000001167500 	 0.000000000054993 	 0.014332990705890 	 53.792 	  1653.4501 	  484.84629 	 856531049.2505352497 	 0.000000000220550 	 0.000000000000971 	 True 	 True 	 True 	 True 	 0 
68 	 False 	 20 	 100 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	    0.00000 	 0.0000000000 	 0.000000000000000 	 0.000000000001722 	 True 	 True 	 False 	 True 	 30 
69 	 False 	 40 	 100 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	    0.00000 	 0.0000000000 	 0.000000000000000 	 0.000000000001813 	 True 	 True 	 False 	 True 	 30 
70 	 False 	 80 	 100 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	    0.00000 	 0.0000000000 	 0.000000000000000 	 0.000000000001834 	 True 	 True 	 False 	 True 	 30 
71 	 True 	 100 	 100 	 0.000000000431300 	 0.000000000020019 	 0.052177008340593 	 -3.602 	 459100.0000 	    0.00000 	 2318571759.7959656715 	 0.000000000219900 	 0.000000000000001 	 True 	 True 	 True 	 True 	 0 
72 	 True 	 2 	 50 	 0.000000005851000 	 0.000000002858427 	 0.148999999967193 	 51.755 	  2143.7582 	  724.09440 	 170910955.3922406435 	 0.000000000303000 	 0.000000000004598 	 True 	 True 	 True 	 True 	 0 
73 	 True 	 4 	 50 	 0.000000007047000 	 0.000000000283491 	 0.029554826226341 	 -6.215 	 7273000.0000 	    0.00000 	 141904356.4637434483 	 0.000000000222400 	 0.000000000000001 	 True 	 True 	 True 	 True 	 0 
74 	 True 	 6 	 50 	 0.000000006408000 	 0.000000000229814 	 0.035938269745059 	 51.266 	  1263.9053 	  742.84433 	 156054931.3358302116 	 0.000000000222000 	 0.000000000005070 	 True 	 True 	 True 	 True 	 0 
75 	 True 	 8 	 50 	 0.000000003003000 	 0.000000000139155 	 0.029014775870384 	 -4.799 	 3089000.0000 	    0.00000 	 333000333.0003330112 	 0.000000000250450 	 0.000000000000001 	 True 	 True 	 True 	 True 	 0 
76 	 True 	 10 	 50 	 0.000000002966000 	 0.000000000132836 	 0.034621300403973 	 -6.166 	 3111000.0000 	    0.00000 	 337154416.7228590846 	 0.000000000212750 	 0.000000000000001 	 True 	 True 	 True 	 True 	 0 
77 	 False 	 20 	 50 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	    0.00000 	 0.0000000000 	 0.000000000000000 	 -0.000000000014329 	 False 	 True 	 True 	 True 	 10 
78 	 False 	 40 	 50 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	    0.00000 	 0.0000000000 	 0.000000000000000 	 0.000000000004008 	 True 	 True 	 False 	 True 	 30 
79 	 False 	 80 	 50 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	    0.00000 	 0.0000000000 	 0.000000000000000 	 0.000000000002155 	 True 	 True 	 False 	 True 	 30 
80 	 True 	 100 	 50 	 0.000000000812200 	 0.000000000043634 	 0.113724428416781 	 -3.635 	 1016500.0000 	    0.00000 	 1231223836.4934747219 	 0.000000000316500 	 0.000000000000001 	 True 	 True 	 True 	 True 	 0 
81 	 True 	 2 	 20 	 0.000000019610000 	 0.000000000781994 	 0.040762661887411 	 -6.648 	 9030000.0000 	    0.00000 	 50994390.6170321256 	 0.000000000211050 	 0.000000000000002 	 True 	 True 	 True 	 True 	 0 
82 	 False 	 4 	 20 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	    0.00000 	 0.0000000000 	 0.000000000000000 	 -0.000000000000077 	 False 	 True 	 True 	 True 	 10 
83 	 True 	 6 	 20 	 0.000000011590000 	 0.000000000578241 	 0.090425142231155 	 -5.307 	 5288000.0000 	    0.00000 	 86281276.9628990442 	 0.000000000227050 	 0.000000000000002 	 True 	 True 	 True 	 True 	 0 
84 	 True 	 8 	 20 	 0.000000011185000 	 0.000000000472071 	 0.098429708181452 	 -5.523 	 4696000.0000 	    0.00000 	 89405453.7326776981 	 0.000000000223950 	 0.000000000000002 	 True 	 True 	 True 	 True 	 0 
85 	 True 	 10 	 20 	 0.000000007157500 	 0.000000000291597 	 0.075999796867646 	 -5.828 	 1471000.0000 	    0.00000 	 139713587.1463499665 	 0.000000000210950 	 0.000000000000005 	 True 	 True 	 True 	 True 	 0 
86 	 False 	 20 	 20 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	    0.00000 	 0.0000000000 	 0.000000000000000 	 -0.000000000163975 	 False 	 True 	 True 	 True 	 10 
87 	 False 	 40 	 20 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	    0.00000 	 0.0000000000 	 0.000000000000000 	 -0.000000000173975 	 False 	 True 	 True 	 True 	 10 
88 	 False 	 80 	 20 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	    0.00000 	 0.0000000000 	 0.000000000000000 	 0.000000000043245 	 True 	 True 	 False 	 True 	 30 
89 	 True 	 100 	 20 	 0.000000001666500 	 0.000000000075153 	 0.195874185361255 	 -2.778 	 675700.0000 	    0.00000 	 600060006.0005999804 	 0.000000000222300 	 0.000000000000002 	 True 	 True 	 True 	 True 	 0 
90 	 False 	 2 	 10 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	    0.00000 	 0.0000000000 	 0.000000000000000 	 0.000000000062200 	 True 	 True 	 False 	 True 	 30 
91 	 False 	 4 	 10 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	    0.00000 	 0.0000000000 	 0.000000000000000 	 -0.000000000271950 	 False 	 True 	 True 	 True 	 10 
92 	 False 	 6 	 10 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	    0.00000 	 0.0000000000 	 0.000000000000000 	 -0.000000000283750 	 False 	 True 	 True 	 True 	 10 
93 	 True 	 8 	 10 	 0.000000018465000 	 0.000000000771308 	 0.160822510750670 	 -4.066 	 3884000.0000 	    0.00000 	 54156512.3206065521 	 0.000000000262950 	 0.000000000000005 	 True 	 True 	 True 	 True 	 0 
94 	 False 	 10 	 10 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	    0.00000 	 0.0000000000 	 0.000000000000000 	 -0.000000000000090 	 False 	 True 	 True 	 True 	 10 
95 	 False 	 20 	 10 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	    0.00000 	 0.0000000000 	 0.000000000000000 	 0.000000000027105 	 True 	 True 	 False 	 True 	 30 
96 	 False 	 40 	 10 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	    0.00000 	 0.0000000000 	 0.000000000000000 	 -0.000000000264550 	 False 	 True 	 True 	 True 	 10 
97 	 False 	 80 	 10 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	    0.00000 	 0.0000000000 	 0.000000000000000 	 -0.000000000221950 	 False 	 True 	 True 	 True 	 10 
98 	 False 	 100 	 10 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	    0.00000 	 0.0000000000 	 0.000000000000000 	 0.000000000025875 	 True 	 True 	 False 	 True 	 30 
99 	 False 	 2 	 5 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	    0.00000 	 0.0000000000 	 0.000000000000000 	 0.000000016259000 	 True 	 True 	 False 	 True 	 30 
100 	 False 	 4 	 5 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	    0.00000 	 0.0000000000 	 0.000000000000000 	 0.000041630000000 	 True 	 True 	 False 	 True 	 30 
101 	 True 	 6 	 5 	 0.000000034870000 	 0.000000001433701 	 0.224201811317677 	 -5.176 	 3548000.0000 	    0.00000 	 28677946.6590192169 	 0.000000000214550 	 0.000000000000010 	 True 	 True 	 True 	 True 	 0 
102 	 True 	 8 	 5 	 0.000000014939000 	 0.000000000955886 	 0.199308245397988 	 -2.535 	 275012.5000 	    0.00000 	 66938884.7981792688 	 0.000000004761500 	 0.000000000000080 	 True 	 True 	 True 	 True 	 0 
103 	 False 	 10 	 5 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	    0.00000 	 0.0000000000 	 0.000000000000000 	 -0.000000000426000 	 False 	 True 	 True 	 True 	 10 
104 	 False 	 20 	 5 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	    0.00000 	 0.0000000000 	 0.000000000000000 	 0.000000000187820 	 True 	 True 	 False 	 True 	 30 
105 	 True 	 40 	 5 	 0.000000006384000 	 0.000000000290124 	 0.302463170171119 	 -3.057 	 685700.0000 	    0.00000 	 156641604.0100250840 	 0.000000000715800 	 0.000000000000010 	 True 	 True 	 True 	 True 	 0 
106 	 False 	 80 	 5 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	    0.00000 	 0.0000000000 	 0.000000000000000 	 -0.000000000008790 	 False 	 True 	 True 	 True 	 10 
107 	 False 	 100 	 5 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	    0.00000 	 0.0000000000 	 0.000000000000000 	 -0.000000000009020 	 False 	 True 	 True 	 True 	 10 
108 	 False 	 2 	 2 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	    0.00000 	 0.0000000000 	 0.000000000000000 	 -0.000000000000350 	 False 	 True 	 True 	 True 	 10 
109 	 True 	 4 	 2 	 0.000000085400000 	 0.000000003285513 	 0.342525045660019 	 -4.701 	 3544000.0000 	    0.00000 	 11709601.8735362999 	 0.000000006631500 	 0.000000000000025 	 True 	 True 	 True 	 True 	 0 
110 	 True 	 6 	 2 	 0.000000034175000 	 0.000000001299635 	 0.203236623735331 	 -4.610 	 274700.0000 	    0.00000 	 29261155.8156547174 	 0.000000000230950 	 0.000000000000125 	 True 	 True 	 True 	 True 	 0 
111 	 False 	 8 	 2 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	    0.00000 	 0.0000000000 	 0.000000000000000 	 0.000000000142200 	 True 	 True 	 False 	 True 	 30 
112 	 True 	 10 	 2 	 0.000000013465000 	 0.000000001049172 	 0.273448734343341 	 -4.446 	 1038500.0000 	    0.00000 	 74266617.1555885673 	 0.000000007103500 	 0.000000000000025 	 True 	 True 	 True 	 True 	 0 
113 	 False 	 20 	 2 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	    0.00000 	 0.0000000000 	 0.000000000000000 	 0.000000000067125 	 True 	 True 	 False 	 True 	 30 
114 	 False 	 40 	 2 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	    0.00000 	 0.0000000000 	 0.000000000000000 	 0.000000000134000 	 True 	 True 	 False 	 True 	 30 
115 	 True 	 80 	 2 	 0.000000003521500 	 0.000000000151918 	 0.316759127363553 	 -2.285 	 151670.0000 	    0.00000 	 283969899.1906858087 	 0.000000001021000 	 0.000000000000025 	 True 	 True 	 True 	 True 	 0 
